,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25
405,Example2,2001-03-13,Club9,Club13,3,4,A,14.0,15.0,7.0,7.0,2.55,3.3,2.71,1.89,1.89,2000/2001,second,0,3,1.2777777777777777,1.3888888888888888,1.4444444444444444,2.1666666666666665,1.3333333333333333,0.7222222222222222,1.6123456790123452,1.13827160493827,1.7651234567901228,0.9854938271604923,0.36850237962791277,0.2847518388033871,0.3467457815687002,0.5,0.5
406,Example3,2001-03-13,Squad1,Squad11,1,1,D,,,,,1.8,3.37,4.12,2.02,1.71,2000/2001,second,1,1,1.9444444444444444,1.1111111111111112,1.1666666666666667,1.3888888888888888,2.0,1.1666666666666667,1.615763546798029,1.1453201970443332,1.8796524356869178,0.8814313081554443,0.5073520813844714,0.2709892422825069,0.22165867633302147,0.5415549597855228,0.45844504021447724
407,Example3,2001-03-13,Squad10,Squad12,1,2,A,12.0,12.0,4.0,3.0,3.06,3.44,2.33,2.0,1.83,2000/2001,second,0,3,1.411764705882353,1.1176470588235294,1.2352941176470589,1.4705882352941178,1.2352941176470589,1.1176470588235294,1.6142506142506137,1.1449631449631432,1.7466035554270842,1.0126102037866727,0.3122229407044415,0.27773319725453227,0.4100438620410262,0.5221932114882506,0.47780678851174935
408,Example3,2001-03-13,Squad3,Squad4,2,1,H,,,,,2.24,3.23,2.84,2.07,1.63,2000/2001,second,3,0,1.4444444444444444,1.2777777777777777,1.2777777777777777,1.6666666666666667,1.6111111111111112,1.4444444444444444,1.612745098039215,1.1470588235294101,1.7516339869281041,1.008169934640521,0.40286341677646026,0.27938515590689506,0.31775142731664474,0.5594594594594595,0.4405405405405406
409,Example3,2001-03-13,Squad5,Squad2,1,1,D,11.0,13.0,3.0,8.0,1.66,3.71,5.54,1.76,2.05,2000/2001,second,1,1,1.1111111111111112,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.0,1.5,1.6136919315403417,1.1466992665036657,1.5025808204292306,1.2578103776147769,0.5723841775183522,0.25610720611333276,0.17150861636831494,0.46194225721784776,0.5380577427821522
410,Example3,2001-03-13,Squad7,Squad15,2,0,H,11.0,16.0,8.0,10.0,5.8,3.71,1.55,2.17,1.63,2000/2001,second,3,0,1.5,1.4444444444444444,1.4444444444444444,1.2777777777777777,1.4444444444444444,1.4444444444444444,1.612195121951219,1.1463414634146323,1.584417344173441,1.1741192411924102,0.15859729442751355,0.2479418619082422,0.5934608436642442,0.5710526315789474,0.42894736842105263
411,Example3,2001-03-13,Squad8,Squad14,2,0,H,8.0,16.0,5.0,7.0,2.35,3.19,2.7,1.77,1.95,2000/2001,second,3,0,1.3529411764705883,1.411764705882353,1.411764705882353,1.3529411764705883,1.411764705882353,1.1176470588235294,1.6131386861313863,1.1435523114355213,1.5837269214255039,1.1729640761414037,0.3835756752544034,0.28257142220935677,0.33385290253623995,0.47580645161290325,0.5241935483870968
412,Example3,2001-03-13,Squad9,Squad13,0,0,D,20.0,11.0,14.0,2.0,2.13,3.24,3.21,1.67,2.09,2000/2001,second,1,1,1.2777777777777777,1.5,0.8333333333333334,1.7222222222222223,1.4444444444444444,1.2777777777777777,1.614077669902912,1.1407766990291244,1.7807443365695788,0.9741100323624577,0.4308564184780583,0.2832482010365012,0.2858953804854405,0.4441489361702128,0.5558510638297872
413,Example1,2001-03-13,Team1,Team11,0,0,D,9.0,13.0,4.0,1.0,2.79,3.66,2.37,2.52,1.5,2000/2001,second,1,1,1.5555555555555556,1.6111111111111112,1.4444444444444444,0.7777777777777778,1.7222222222222223,2.1666666666666665,1.6101694915254232,1.1380145278450344,1.4296139359698676,1.31857008340059,0.3401927217535562,0.25932723871377644,0.4004800395326674,0.626865671641791,0.3731343283582089
414,Example1,2001-03-13,Team10,Team12,3,0,H,,,,,1.45,3.88,6.74,1.99,1.76,2000/2001,second,3,0,1.6470588235294117,1.1176470588235294,1.9411764705882353,1.7647058823529411,1.4705882352941178,1.0,1.6062801932367143,1.13526570048309,1.6945154873543613,1.047030406365443,0.6293880655207436,0.23520945747553562,0.1354024770037208,0.5306666666666666,0.4693333333333332
415,Example1,2001-03-13,Team3,Team4,1,0,H,16.0,7.0,7.0,2.0,2.16,3.38,3.26,1.93,1.87,2000/2001,second,3,0,1.8333333333333333,1.4444444444444444,1.3888888888888888,1.1666666666666667,1.8333333333333333,1.4444444444444444,1.609638554216867,1.132530120481926,1.6513052208835337,1.0908634538152593,0.4344747093986088,0.27765247701212875,0.2878728135892623,0.5078947368421052,0.4921052631578948
416,Example1,2001-03-13,Team5,Team2,1,1,D,24.0,14.0,9.0,5.0,3.76,3.22,1.92,1.89,1.84,2000/2001,second,1,1,1.9444444444444444,0.7222222222222222,1.2222222222222223,1.4444444444444444,1.2777777777777775,1.0,1.6081730769230764,1.1298076923076907,1.9692841880341874,0.7686965811965797,0.24236341968261937,0.2830082167722512,0.4746283635451296,0.5067024128686327,0.4932975871313674
417,Example1,2001-03-13,Team7,Team15,4,0,H,20.0,8.0,11.0,1.0,1.78,3.75,4.4,1.97,1.83,2000/2001,second,3,0,0.9444444444444444,1.1666666666666667,1.2777777777777775,1.3888888888888888,0.9444444444444444,1.1666666666666667,1.6067146282973617,1.1294964028776961,1.578936850519584,1.1572741806554738,0.5321379043441804,0.2525881252620376,0.21527397039378204,0.5184210526315789,0.48157894736842105
418,Example1,2001-03-13,Team8,Team14,0,0,D,,,,,1.98,3.23,3.62,1.83,1.94,2000/2001,second,1,1,1.588235294117647,0.8235294117647058,1.588235294117647,1.1764705882352942,1.2941176470588236,1.2941176470588236,1.6124401913875592,1.126794258373204,1.7006754855052062,1.0385589642555568,0.46297058870111973,0.2838024042192622,0.253227007079618,0.4854111405835544,0.5145888594164455
419,Example1,2001-03-13,Team9,Team13,0,1,A,13.0,4.0,3.0,3.0,1.83,3.66,3.9,1.85,1.92,2000/2001,second,0,3,1.1111111111111112,1.6111111111111112,1.4444444444444444,1.2777777777777777,0.9444444444444444,1.7222222222222223,1.6085918854415269,1.1241050119331724,1.4419252187748601,1.290771678599839,0.5078125,0.25390625,0.23828125000000003,0.49071618037135284,0.5092838196286471
420,Example2,2001-03-23,Club10,Club1,3,0,H,23.0,10.0,5.0,1.0,1.87,3.46,4.04,2.01,1.77,2000/2001,second,3,0,1.2777777777777777,1.263157894736842,0.9444444444444444,1.368421052631579,1.5555555555555556,1.368421052631579,1.6047619047619042,1.1238095238095218,1.7144110275689217,1.0141604010025043,0.4991679581765071,0.2697815265289215,0.2310505152945714,0.5317460317460317,0.46825396825396826
421,Example2,2001-03-23,Club11,Club9,0,0,D,,,,,1.88,3.15,4.37,1.62,2.22,2000/2001,second,1,1,1.9473684210526316,1.368421052631579,1.2105263157894737,1.5789473684210527,1.6842105263157894,1.263157894736842,1.608076009501187,1.1211401425178127,1.844918114764345,0.8842980372546547,0.4933322820761851,0.2944332350168978,0.21223448290691715,0.421875,0.578125
422,Example2,2001-03-23,Club12,Club8,2,2,D,24.0,15.0,9.0,3.0,3.28,3.29,2.25,1.75,2.08,2000/2001,second,1,1,1.1666666666666667,1.3333333333333333,1.5555555555555556,1.1666666666666667,0.8888888888888888,1.5,1.6042654028436014,1.1184834123222729,1.4653765139547126,1.2573723012111617,0.2894575286329315,0.2885777185155062,0.4219647528515623,0.4569190600522194,0.5430809399477807
423,Example2,2001-03-23,Club13,Club7,2,1,H,13.0,7.0,4.0,3.0,1.46,4.54,7.17,2.02,1.79,2000/2001,second,3,0,1.5263157894736843,1.3157894736842106,2.210526315789474,1.105263157894737,0.8421052631578947,1.263157894736842,1.605200945626477,1.1205673758865229,1.3815167351001612,1.3442515864128386,0.6556465062318222,0.21084667381023356,0.13350681995794428,0.5301837270341206,0.46981627296587924
424,Example2,2001-03-23,Club14,Club6,1,2,A,25.0,6.0,7.0,4.0,1.23,5.98,12.91,2.46,1.52,2000/2001,second,0,3,1.111111111111111,1.5,1.4444444444444444,1.6111111111111112,1.1111111111111112,1.4444444444444444,1.6061320754716977,1.1202830188679227,1.550576519916142,1.1758385744234783,0.7686627869350287,0.15810288092476343,0.073234332140208,0.6180904522613065,0.38190954773869346
425,Example2,2001-03-23,Club15,Club5,0,0,D,18.0,9.0,10.0,4.0,2.65,2.81,2.9,1.37,2.88,2000/2001,second,1,1,1.263157894736842,1.6842105263157894,1.736842105263158,1.3157894736842106,1.263157894736842,1.4736842105263157,1.6047058823529405,1.1223529411764688,1.3941795665634669,1.3328792569659424,0.3500354373832177,0.3301045939734971,0.31985996864328514,0.32235294117647056,0.6776470588235294
426,Example2,2001-03-23,Club2,Club3,0,3,A,5.0,12.0,2.0,6.0,4.37,3.43,1.73,2.1,1.66,2000/2001,second,0,3,1.3157894736842106,1.5263157894736843,1.4736842105263157,0.5263157894736842,1.4736842105263157,1.9473684210526316,1.6009389671361498,1.119718309859153,1.3114652829256235,1.4091919940696793,0.2083305539074047,0.2654240584767809,0.5262453876158143,0.5585106382978724,0.4414893617021276
427,Example3,2001-03-23,Squad10,Squad1,2,2,D,12.0,8.0,5.0,4.0,2.35,2.68,3.66,1.42,2.74,2000/2001,second,1,1,1.3888888888888888,1.894736842105263,1.2777777777777777,1.1578947368421053,1.1666666666666667,1.9473684210526316,1.5971896955503508,1.1241217798594827,1.4407569470123391,1.2805545283974944,0.3969920429985673,0.34810869442038544,0.2548992625810473,0.3413461538461538,0.6586538461538461
428,Example3,2001-03-23,Squad11,Squad9,1,1,D,10.0,11.0,7.0,5.0,2.36,2.78,3.35,1.38,2.86,2000/2001,second,1,1,1.105263157894737,1.2105263157894737,1.368421052631579,0.7894736842105263,1.1578947368421053,1.4210526315789473,1.5981308411214947,1.1261682242990634,1.4270782095425474,1.2972208558780107,0.39163491703042075,0.33246705186755143,0.2758980311020277,0.3254716981132076,0.6745283018867926
429,Example3,2001-03-23,Squad12,Squad8,0,0,D,14.0,13.0,2.0,2.0,2.37,3.58,2.9,2.16,1.72,2000/2001,second,1,1,1.1666666666666667,1.3888888888888888,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.5,1.5967365967365963,1.1258741258741238,1.513403263403263,1.209207459207457,0.40334737136552234,0.2670204665185162,0.3296321621159614,0.5567010309278351,0.44329896907216493
430,Example3,2001-03-23,Squad13,Squad7,1,0,H,,,,,2.21,3.43,2.75,1.8,1.97,2000/2001,second,3,0,1.4210526315789473,1.5263157894736843,1.631578947368421,1.368421052631579,1.263157894736842,1.5263157894736843,1.593023255813953,1.1232558139534863,1.5009179926560583,1.215361077111381,0.4085048700103507,0.26320576172678567,0.32828936826286365,0.47745358090185674,0.5225464190981433
431,Example3,2001-03-23,Squad14,Squad6,2,1,H,19.0,11.0,6.0,4.0,4.87,4.03,1.63,2.22,1.64,2000/2001,second,3,0,1.3333333333333333,1.3333333333333333,1.3888888888888888,1.2222222222222223,1.0555555555555556,1.5,1.5916473317865425,1.1206496519721556,1.5499806651198758,1.1623163186388221,0.19244955776064876,0.23256311322440681,0.5749873290149445,0.5751295336787565,0.4248704663212435
432,Example3,2001-03-23,Squad15,Squad5,2,3,A,12.0,18.0,4.0,10.0,4.0,3.35,1.98,1.64,2.22,2000/2001,second,0,3,1.368421052631579,1.105263157894737,1.3157894736842106,1.631578947368421,1.368421052631579,1.0,1.5925925925925921,1.1203703703703682,1.7373294346978552,0.9756335282651052,0.23729116731656708,0.2833327370944084,0.4793760955890244,0.4248704663212435,0.5751295336787565
433,Example3,2001-03-23,Squad2,Squad3,1,1,D,11.0,11.0,9.0,5.0,3.66,3.27,1.9,1.89,1.83,2000/2001,second,1,1,1.3157894736842106,1.4736842105263157,1.4210526315789473,1.263157894736842,1.4736842105263157,1.6842105263157894,1.593533487297921,1.1247113163972264,1.5145861188768683,1.203658684818279,0.24718323307552756,0.27666380215792996,0.4761529647665426,0.5080645161290323,0.49193548387096786
434,Example1,2001-03-23,Team10,Team1,1,1,D,,,,,1.89,2.95,4.04,1.56,2.11,2000/2001,second,1,1,1.7222222222222223,1.4736842105263157,1.8333333333333333,1.368421052631579,1.5555555555555556,1.6842105263157894,1.592165898617511,1.1244239631336383,1.538072331366049,1.1785175303851003,0.4742708652518396,0.30385489333083954,0.22187424141732096,0.4250681198910082,0.5749318801089918
435,Example1,2001-03-23,Team11,Team9,1,1,D,,,,,1.53,3.73,6.25,1.81,1.99,2000/2001,second,1,1,1.5263157894736843,1.0526315789473684,0.7368421052631579,1.4210526315789473,2.1052631578947367,0.8947368421052632,1.590804597701149,1.1241379310344806,1.8802782819116752,0.8346642468239542,0.6042341097768643,0.24784938014975935,0.1479165100733764,0.47631578947368425,0.5236842105263159
436,Example1,2001-03-23,Team12,Team8,4,1,H,,,,,1.24,5.0,9.97,1.83,1.91,2000/2001,second,3,0,1.0555555555555556,1.5,1.8333333333333333,1.5,0.9444444444444444,1.2777777777777777,1.5894495412844032,1.1238532110091721,1.3950050968399588,1.3182976554536165,0.7286648112633893,0.18070887319332055,0.09062631554329013,0.48930481283422456,0.5106951871657753
437,Example1,2001-03-23,Team13,Team7,6,1,H,,,,,1.32,4.5,9.42,2.12,1.67,2000/2001,second,3,0,1.5789473684210527,1.105263157894737,1.2105263157894737,1.2105263157894732,1.7894736842105263,1.0526315789473684,1.5949656750572077,1.123569794050341,1.7133867276887864,1.0051487414187623,0.6976124177972628,0.2046329758871971,0.09775460631554002,0.5593667546174144,0.44063324538258575
438,Example1,2001-03-23,Team14,Team6,1,0,H,16.0,18.0,9.0,8.0,1.67,3.52,5.02,1.7,2.06,2000/2001,second,3,0,0.7777777777777778,1.3333333333333333,1.1111111111111112,1.2222222222222223,1.2777777777777777,1.7222222222222223,1.6050228310502277,1.1232876712328745,1.4939117199391165,1.2343987823439857,0.5533724578951653,0.26253750133094494,0.18409004077388966,0.4521276595744681,0.547872340425532
439,Example1,2001-03-23,Team15,Team5,4,0,H,17.0,3.0,11.0,3.0,2.03,3.33,3.54,1.83,1.93,2000/2001,second,3,0,1.105263157894737,1.894736842105263,1.5263157894736843,1.2105263157894737,1.105263157894737,1.2631578947368418,1.6036446469248287,1.1207289293849636,1.3273288574511444,1.397044718858648,0.45807346615217825,0.27924598687355007,0.2626805469742717,0.48670212765957455,0.5132978723404255
440,Example1,2001-03-23,Team2,Team3,2,2,D,,,,,2.21,3.39,2.8,1.94,1.82,2000/2001,second,1,1,0.7368421052631579,1.7894736842105263,1.4210526315789473,1.3157894736842106,1.0,1.894736842105263,1.6090909090909087,1.118181818181816,1.3196172248803824,1.4076555023923423,0.40963408266046375,0.2670475878110988,0.3233183295284375,0.5159574468085106,0.4840425531914894
441,Example2,2001-04-02,Club1,Club9,1,2,A,,,,,2.39,3.26,2.61,1.93,1.73,2000/2001,second,0,3,1.2,1.3,1.45,1.5,1.3,1.25,1.609977324263038,1.1201814058956894,1.597477324263038,1.1326814058956893,0.3775240816580071,0.27677378992718926,0.34570212841480347,0.5273224043715847,0.4726775956284154
442,Example2,2001-04-02,Club3,Club15,1,0,H,,,,,1.74,2.95,5.22,1.59,2.14,2000/2001,second,3,0,1.6,1.2,0.5,1.65,2.0,1.25,1.6085972850678727,1.1221719457013553,1.9960972850678727,0.7346719457013553,0.5199764982373678,0.30669800235017625,0.17332549941245592,0.4262734584450402,0.5737265415549598
443,Example2,2001-04-02,Club4,Club14,0,4,A,,,,,1.86,3.37,3.98,2.13,1.65,2000/2001,second,0,3,1.4210526315789473,1.1052631578947367,1.7894736842105263,1.4736842105263157,1.4210526315789473,1.0526315789473684,1.6072234762979678,1.1196388261850994,1.6072234762979678,1.1196388261850994,0.4952295854317742,0.2733314625825222,0.23143895198570352,0.5634920634920635,0.4365079365079365
444,Example2,2001-04-02,Club5,Club13,1,0,H,15.0,16.0,6.0,2.0,1.39,4.64,7.48,2.35,1.56,2000/2001,second,3,0,1.6,1.55,1.25,2.1500000000000004,1.45,0.95,1.603603603603603,1.126126126126124,1.841103603603603,0.8886261261261239,0.6732203126818481,0.201675912635295,0.12510377468285677,0.6010230179028133,0.39897698209718674
445,Example2,2001-04-02,Club6,Club12,4,0,H,18.0,18.0,8.0,5.0,1.93,3.71,3.77,2.32,1.59,2000/2001,second,3,0,1.5263157894736843,1.2105263157894737,1.5789473684210527,1.5789473684210527,1.5263157894736843,0.8947368421052632,1.6022471910112355,1.1235955056179754,1.6811945594322881,1.0446481371969227,0.4920891809830736,0.25599248498580374,0.2519183340311225,0.5933503836317136,0.4066496163682865
446,Example2,2001-04-02,Club7,Club11,1,1,D,,,,,2.11,3.15,3.48,1.58,2.31,2000/2001,second,1,1,1.3,1.85,1.1500000000000001,1.15,1.2,1.65,1.6076233183856496,1.1210762331838544,1.4701233183856495,1.2585762331838546,0.439335826189417,0.2942852677014825,0.26637890610910053,0.4061696658097687,0.5938303341902313
447,Example2,2001-04-02,Club8,Club10,2,1,H,13.0,7.0,4.0,3.0,2.24,2.89,3.63,1.46,2.64,2000/2001,second,3,0,1.368421052631579,1.368421052631579,1.2105263157894737,0.8947368421052632,1.4736842105263157,1.631578947368421,1.6062639821029077,1.1208053691275148,1.527316613681855,1.1997527375485675,0.4180311211173318,0.3240102807276205,0.2579585981550478,0.35609756097560974,0.6439024390243903
448,Example3,2001-04-02,Squad1,Squad9,1,0,H,,,,,1.88,3.21,3.9,1.55,2.33,2000/2001,second,3,0,1.9,1.2,1.2,0.8,1.9,1.4,1.6071428571428565,1.1205357142857124,1.6821428571428565,1.0455357142857125,0.4836242264098463,0.28324409521822774,0.23313167837192594,0.3994845360824742,0.6005154639175257
449,Example3,2001-04-02,Squad3,Squad15,6,1,H,11.0,13.0,6.0,6.0,2.21,3.17,2.98,1.76,1.97,2000/2001,second,3,0,1.45,1.4,1.25,1.4,1.65,1.3,1.6057906458797322,1.1180400890868578,1.6557906458797322,1.0680400890868578,0.4100424948237919,0.285865587874,0.30409191730220814,0.47184986595174266,0.5281501340482575
450,Example3,2001-04-02,Squad4,Squad14,0,1,A,9.0,10.0,4.0,6.0,5.14,3.62,1.64,1.99,1.76,2000/2001,second,0,3,1.263157894736842,1.368421052631579,1.6842105263157894,1.368421052631579,1.368421052631579,1.1578947368421053,1.615555555555555,1.117777777777776,1.5102923976608182,1.223040935672513,0.18004925211990344,0.2556500430652773,0.5643007048148193,0.5306666666666666,0.4693333333333332
451,Example3,2001-04-02,Squad5,Squad13,2,1,H,12.0,10.0,5.0,4.0,2.16,3.39,3.23,1.9,1.88,2000/2001,second,3,0,1.2000000000000002,1.4,1.65,1.55,1.1,1.35,1.6119733924611968,1.1175166297117498,1.5369733924611968,1.1925166297117498,0.43367037771942535,0.2763209486353861,0.2900086736451885,0.5026455026455027,0.4973544973544974
452,Example3,2001-04-02,Squad6,Squad12,0,0,D,,,,,2.21,2.99,3.22,1.55,2.31,2000/2001,second,1,1,1.3157894736842106,1.105263157894737,1.263157894736842,1.368421052631579,1.4210526315789473,1.2105263157894737,1.612831858407079,1.1172566371681396,1.6917792268281318,1.038309268747087,0.412291933418694,0.30473751600512167,0.28297055057618437,0.40155440414507776,0.5984455958549223
453,Example3,2001-04-02,Squad7,Squad11,0,1,A,24.0,11.0,3.0,4.0,3.09,3.34,2.3,1.88,1.9,2000/2001,second,0,3,1.45,1.1,1.35,1.35,1.45,1.15,1.6092715231788075,1.1147902869757154,1.6967715231788074,1.0272902869757154,0.30593876445662216,0.2830391563386115,0.41102207920476624,0.4973544973544974,0.5026455026455027
454,Example3,2001-04-02,Squad8,Squad10,0,1,A,,,,,1.93,3.41,3.71,2.01,1.78,2000/2001,second,0,3,1.3157894736842106,1.4210526315789473,1.263157894736842,1.3157894736842106,1.4736842105263157,1.1578947368421053,1.6057268722466955,1.1145374449339185,1.5925689775098535,1.1276953396707605,0.4793408783489374,0.27129850299514635,0.2493606186559162,0.5303430079155673,0.4696569920844328
455,Example1,2001-04-02,Team1,Team9,2,2,D,,,,,1.6,3.45,5.63,1.56,2.31,2000/2001,second,1,1,1.45,1.05,1.35,1.4,1.65,0.9,1.6021978021978016,1.114285714285712,1.7146978021978017,1.0017857142857123,0.5720954891536456,0.26531964714371975,0.16258486370263464,0.40310077519379844,0.5968992248062015
456,Example1,2001-04-02,Team3,Team15,2,0,H,,,,,1.61,3.6,5.24,2.1,1.68,2000/2001,second,3,0,1.8,1.2500000000000002,1.35,1.45,1.85,1.2000000000000002,1.603070175438596,1.1162280701754366,1.765570175438596,0.9537280701754367,0.5699713564013005,0.25490385661280385,0.17512478698589573,0.5555555555555556,0.4444444444444444
457,Example1,2001-04-02,Team4,Team14,1,1,D,,,,,2.77,3.21,2.37,1.78,1.97,2000/2001,second,1,1,1.368421052631579,0.7894736842105263,1.1578947368421053,1.0526315789473684,1.368421052631579,1.368421052631579,1.6039387308533912,1.113785557986869,1.7223597834849702,0.99536450535529,0.3298474265423187,0.2846346951782625,0.3855178782794188,0.4746666666666666,0.5253333333333333
458,Example1,2001-04-02,Team5,Team13,2,1,H,,,,,1.75,3.42,4.3,1.9,1.86,2000/2001,second,3,0,1.8,1.8,1.35,1.2,1.1999999999999997,1.85,1.602620087336244,1.1135371179039282,1.5651200873362439,1.1510371179039283,0.5211936489934789,0.26669265664870995,0.21211369435781116,0.5053191489361702,0.49468085106382986
459,Example1,2001-04-02,Team6,Team12,2,1,H,,,,,1.81,2.98,4.42,1.64,2.03,2000/2001,second,3,0,1.263157894736842,1.2105263157894737,1.2105263157894737,1.7894736842105263,1.631578947368421,1.0526315789473684,1.603485838779956,1.1132897603485818,1.7613805756220613,0.9553950235064765,0.49581413557382475,0.30114885415725595,0.20303701026891918,0.4468664850136241,0.5531335149863761
460,Example1,2001-04-02,Team7,Team11,0,2,A,14.0,10.0,6.0,7.0,1.42,4.86,6.6,2.6,1.48,2000/2001,second,0,3,1.1,1.5,1.4499999999999997,0.75,1.0,2.05,1.604347826086956,1.1130434782608676,1.329347826086956,1.3880434782608675,0.6634235933583184,0.1938398153433769,0.14273659129830485,0.6372549019607844,0.3627450980392157
