,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25,anticipatedGoalsHome,anticipatedGoalsAway
393,Example1,2001-03-03,Team13,Team11,0,1,A,,,,,2.01,3.33,3.64,1.67,2.13,2000/2001,second,0,3,1.7058823529411764,1.6470588235294117,1.2941176470588236,0.8235294117647058,1.8235294117647058,2.1176470588235294,1.6208651399491087,1.1501272264631028,1.5179239634785204,1.2530684029336912,0.47086624768374913,0.2771173223578718,0.25201642995794193,0.4353405864327683,0.5646594135672317,1.425,0.975
394,Example1,2001-03-03,Team14,Team10,2,2,D,,,,,1.8,3.44,3.95,1.83,1.93,2000/2001,second,1,1,0.75,1.625,1.125,1.9375,1.3125,1.5,1.6167512690355323,1.1497461928933996,1.6011262690355323,1.1653711928933996,0.5179097658564413,0.2593188749145976,0.22277135922932984,0.48584331379710644,0.5141566862028937,1.625,0.975
395,Example1,2001-03-03,Team15,Team9,0,0,D,12.0,14.0,1.0,5.0,2.56,2.98,3.14,1.53,2.53,2000/2001,second,1,1,1.2352941176470589,1.1764705882352942,1.4705882352941178,1.5294117647058822,1.1764705882352942,0.9411764705882353,1.6177215189873413,1.1518987341772138,1.6471332836932235,1.1224869694713315,0.3752689551365975,0.3208200643060264,0.3039109805569305,0.37083107287710876,0.6291689271228913,1.15,1.0
396,Example1,2001-03-03,Team2,Team7,1,0,H,13.0,7.0,7.0,4.0,2.83,3.08,2.57,1.49,2.55,2000/2001,second,3,0,0.7058823529411765,1.0,1.5294117647058822,1.2941176470588232,0.8823529411764706,1.0,1.613636363636363,1.1489898989898975,1.4812834224598925,1.281342840166368,0.33101434231722804,0.3028097006142988,0.36617595706891226,0.3605079615738913,0.6394920384261087,1.025,1.1
397,Example1,2001-03-03,Team4,Team5,3,1,H,21.0,14.0,8.0,4.0,1.55,3.9,6.03,2.12,1.69,2000/2001,second,3,0,1.3529411764705883,2.0,1.1764705882352942,1.1176470588235294,1.3529411764705883,1.3529411764705879,1.612090680100755,1.1460957178841293,1.435620091865461,1.3225663061194235,0.6179597226560755,0.23545404550886634,0.1465862318354683,0.5600089315619069,0.43999106843809305,2.0,0.925
398,Example1,2001-03-03,Team6,Team3,1,2,A,11.0,7.0,3.0,4.0,2.33,3.32,3.06,1.84,1.97,2000/2001,second,0,3,1.3529411764705883,1.8235294117647058,1.1764705882352942,1.411764705882353,1.8235294117647058,1.7647058823529411,1.6155778894472357,1.145728643216079,1.556754360035471,1.2045521726278436,0.40904563095136903,0.28286409665365136,0.3080902723945206,0.48206797616420216,0.517932023835798,1.4,1.2000000000000002
399,Example2,2001-03-13,Club1,Club11,1,0,H,15.0,6.0,9.0,2.0,1.4,4.45,8.43,2.08,1.74,2000/2001,second,3,0,1.2777777777777777,2.0555555555555554,1.4444444444444444,1.2222222222222223,1.2777777777777777,1.7777777777777777,1.6140350877192977,1.1478696741854622,1.3640350877192977,1.3978696741854622,0.6899962139951815,0.20713091310743062,0.1028728728970059,0.546971706454465,0.45302829354553487,2.125,0.75
400,Example2,2001-03-13,Club10,Club12,1,0,H,6.0,14.0,2.0,4.0,1.9,3.67,4.07,2.18,1.7,2000/2001,second,3,0,1.2941176470588236,1.2352941176470589,1.0,1.588235294117647,1.4705882352941178,0.9411764705882353,1.6124999999999994,1.1449999999999985,1.7742647058823522,0.9832352941176455,0.5095398106066596,0.2584669839704778,0.23199320542242438,0.5647598488936859,0.43524015110631403,1.775,1.15
401,Example2,2001-03-13,Club3,Club4,1,0,H,17.0,6.0,4.0,1.0,1.68,3.8,5.05,1.93,1.85,2000/2001,second,3,0,1.5555555555555556,1.5,0.5555555555555556,1.8333333333333333,1.8888888888888888,1.5,1.610972568578553,1.1421446384039884,1.9443059019118862,0.8088113050706551,0.573089921891264,0.24553521364708672,0.18137486446120094,0.5112029127573169,0.48879708724268317,1.775,0.925
402,Example2,2001-03-13,Club5,Club2,4,0,H,17.0,5.0,11.0,2.0,1.63,3.9,5.15,2.02,1.75,2000/2001,second,3,0,1.5555555555555556,1.3888888888888888,1.3888888888888888,1.3333333333333333,1.3888888888888888,1.5555555555555556,1.6094527363184075,1.139303482587063,1.6372305140961854,1.111525704809285,0.588109849448191,0.23652327345801027,0.17536687709340004,0.5381895332390383,0.4618104667609618,1.875,0.95
403,Example2,2001-03-13,Club7,Club15,2,2,D,,,,,2.84,2.93,2.45,1.69,2.08,2000/2001,second,1,1,1.2777777777777777,1.2222222222222223,1.0555555555555556,1.7222222222222223,1.2777777777777777,1.2777777777777777,1.6153846153846148,1.1364764267990057,1.7959401709401703,0.9559208712434502,0.31862404507573033,0.30807961166295506,0.37329634326090516,0.4445266272189349,0.5554733727810652,1.15,1.275
404,Example2,2001-03-13,Club8,Club14,0,1,A,10.0,18.0,1.0,3.0,8.94,4.91,1.38,2.13,1.71,2000/2001,second,0,3,1.411764705882353,1.1176470588235292,1.1764705882352942,1.5294117647058822,1.588235294117647,1.0,1.6163366336633658,1.138613861386137,1.7781013395457188,0.9768491555037839,0.10086960520860885,0.19160290386624032,0.7075274909255721,0.5576558767811548,0.44234412321884525,0.7250000000000001,2.1750000000000003
405,Example2,2001-03-13,Club9,Club13,3,4,A,14.0,15.0,7.0,7.0,2.55,3.3,2.71,1.89,1.89,2000/2001,second,0,3,1.2777777777777777,1.3888888888888888,1.4444444444444444,2.1666666666666665,1.3333333333333333,0.7222222222222222,1.6123456790123452,1.13827160493827,1.7651234567901228,0.9854938271604923,0.37016820485343266,0.28245456379652,0.3473772313504961,0.5,0.5,1.35,1.3
406,Example3,2001-03-13,Squad1,Squad11,1,1,D,,,,,1.8,3.37,4.12,2.02,1.71,2000/2001,second,1,1,1.9444444444444444,1.1111111111111112,1.1666666666666667,1.3888888888888888,2.0,1.1666666666666667,1.615763546798029,1.1453201970443332,1.8796524356869178,0.8814313081554443,0.5195350081105621,0.266563518814393,0.2139014730746795,0.5448729083434659,0.45512709165653414,1.75,1.075
407,Example3,2001-03-13,Squad10,Squad12,1,2,A,12.0,12.0,4.0,3.0,3.06,3.44,2.33,2.0,1.83,2000/2001,second,0,3,1.411764705882353,1.1176470588235294,1.2352941176470589,1.4705882352941178,1.2352941176470589,1.1176470588235294,1.6142506142506137,1.1449631449631432,1.7466035554270842,1.0126102037866727,0.31148754824089714,0.27580999878641493,0.4127024529722156,0.523224043715847,0.47677595628415304,1.275,1.475
408,Example3,2001-03-13,Squad3,Squad4,2,1,H,,,,,2.24,3.23,2.84,2.07,1.63,2000/2001,second,3,0,1.4444444444444444,1.2777777777777777,1.2777777777777777,1.6666666666666667,1.6111111111111112,1.4444444444444444,1.612745098039215,1.1470588235294101,1.7516339869281041,1.008169934640521,0.40837108315553994,0.2751320307894307,0.3164968860546168,0.565202572537862,0.4347974274621381,1.5750000000000002,1.375
409,Example3,2001-03-13,Squad5,Squad2,1,1,D,11.0,13.0,3.0,8.0,1.66,3.71,5.54,1.76,2.05,2000/2001,second,1,1,1.1111111111111112,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.0,1.5,1.6136919315403417,1.1466992665036657,1.5025808204292306,1.2578103776147769,0.5816988661971705,0.25304547915959463,0.16525565464280803,0.4598115299334811,0.5401884700665188,1.7000000000000002,0.8
410,Example3,2001-03-13,Squad7,Squad15,2,0,H,11.0,16.0,8.0,10.0,5.8,3.71,1.55,2.17,1.63,2000/2001,second,3,0,1.5,1.4444444444444444,1.4444444444444444,1.2777777777777777,1.4444444444444444,1.4444444444444444,1.612195121951219,1.1463414634146323,1.584417344173441,1.1741192411924102,0.14754246052450223,0.2422660469262261,0.6101914925496877,0.5763337197138899,0.42366628028611014,0.95,2.025
411,Example3,2001-03-13,Squad8,Squad14,2,0,H,8.0,16.0,5.0,7.0,2.35,3.19,2.7,1.77,1.95,2000/2001,second,3,0,1.3529411764705883,1.411764705882353,1.411764705882353,1.3529411764705883,1.411764705882353,1.1176470588235294,1.6131386861313863,1.1435523114355213,1.5837269214255039,1.1729640761414037,0.38759357536635597,0.27853006729888447,0.33387635733433785,0.4739243807040417,0.5260756192959581,1.3250000000000002,1.225
412,Example3,2001-03-13,Squad9,Squad13,0,0,D,20.0,11.0,14.0,2.0,2.13,3.24,3.21,1.67,2.09,2000/2001,second,1,1,1.2777777777777777,1.5,0.8333333333333334,1.7222222222222223,1.4444444444444444,1.2777777777777777,1.614077669902912,1.1407766990291244,1.7807443365695788,0.9741100323624577,0.437295276186115,0.27994280974444374,0.28276191406903617,0.43983325215597513,0.5601667478440249,1.375,1.05
413,Example1,2001-03-13,Team1,Team11,0,0,D,9.0,13.0,4.0,1.0,2.79,3.66,2.37,2.52,1.5,2000/2001,second,1,1,1.5555555555555556,1.6111111111111112,1.4444444444444444,0.7777777777777778,1.7222222222222223,2.1666666666666665,1.6101694915254232,1.1380145278450344,1.4296139359698676,1.31857008340059,0.34045608492741125,0.25639965915333984,0.4031442559187956,0.634920634920635,0.36507936507936506,1.55,1.7000000000000002
414,Example1,2001-03-13,Team10,Team12,3,0,H,,,,,1.45,3.88,6.74,1.99,1.76,2000/2001,second,3,0,1.6470588235294117,1.1176470588235294,1.9411764705882353,1.7647058823529411,1.4705882352941178,1.0,1.6062801932367143,1.13526570048309,1.6945154873543613,1.047030406365443,0.6502845091844399,0.22794916872102367,0.12176632209421782,0.5328346276838739,0.467165372316126,2.0,0.8
415,Example1,2001-03-13,Team3,Team4,1,0,H,16.0,7.0,7.0,2.0,2.16,3.38,3.26,1.93,1.87,2000/2001,second,3,0,1.8333333333333333,1.4444444444444444,1.3888888888888888,1.1666666666666667,1.8333333333333333,1.4444444444444444,1.609638554216867,1.132530120481926,1.6513052208835337,1.0908634538152593,0.43938260640447196,0.2749536064310319,0.2856637871649349,0.5083123216314316,0.49168767836856836,1.5,1.175
416,Example1,2001-03-13,Team5,Team2,1,1,D,24.0,14.0,9.0,5.0,3.76,3.22,1.92,1.89,1.84,2000/2001,second,1,1,1.9444444444444444,0.7222222222222222,1.2222222222222223,1.4444444444444444,1.2777777777777775,1.0,1.6081730769230764,1.1298076923076907,1.9692841880341874,0.7686965811965797,0.23588518089884514,0.27936231867497874,0.4847525004266106,0.5071888658845182,0.49281113411548205,1.075,1.6
417,Example1,2001-03-13,Team7,Team15,4,0,H,20.0,8.0,11.0,1.0,1.78,3.75,4.4,1.97,1.83,2000/2001,second,3,0,0.9444444444444444,1.1666666666666667,1.2777777777777775,1.3888888888888888,0.9444444444444444,1.1666666666666667,1.6067146282973617,1.1294964028776961,1.578936850519584,1.1572741806554738,0.5403656334631415,0.24922738379515355,0.21040698274125155,0.5194169371168622,0.4805830628831378,1.725,1.0
418,Example1,2001-03-13,Team8,Team14,0,0,D,,,,,1.98,3.23,3.62,1.83,1.94,2000/2001,second,1,1,1.588235294117647,0.8235294117647058,1.588235294117647,1.1764705882352942,1.2941176470588236,1.2941176470588236,1.6124401913875592,1.126794258373204,1.7006754855052062,1.0385589642555568,0.47165229475030684,0.28046182275008713,0.24788588250005097,0.4845079150470396,0.5154920849529603,1.525,1.075
419,Example1,2001-03-13,Team9,Team13,0,1,A,13.0,4.0,3.0,3.0,1.83,3.66,3.9,1.85,1.92,2000/2001,second,0,3,1.1111111111111112,1.6111111111111112,1.4444444444444444,1.2777777777777777,0.9444444444444444,1.7222222222222223,1.6085918854415269,1.1241050119331724,1.4419252187748601,1.290771678599839,0.5176315556080319,0.2494240282458067,0.23294441614656905,0.4901463963963965,0.5098536036036035,1.625,1.0
420,Example2,2001-03-23,Club10,Club1,3,0,H,23.0,10.0,5.0,1.0,1.87,3.46,4.04,2.01,1.77,2000/2001,second,3,0,1.2777777777777777,1.263157894736842,0.9444444444444444,1.368421052631579,1.5555555555555556,1.368421052631579,1.6047619047619042,1.1238095238095218,1.7144110275689217,1.0141604010025043,0.5079185477856739,0.2664030341098453,0.22567841810489114,0.533729656800742,0.466270343199258,1.7000000000000002,1.1
421,Example2,2001-03-23,Club11,Club9,0,0,D,,,,,1.88,3.15,4.37,1.62,2.22,2000/2001,second,1,1,1.9473684210526316,1.368421052631579,1.2105263157894737,1.5789473684210527,1.6842105263157894,1.263157894736842,1.608076009501187,1.1211401425178127,1.844918114764345,0.8842980372546547,0.5025715224605517,0.29212589809231077,0.20530257944756442,0.41658324991658324,0.5834167500834168,1.4500000000000002,0.875
422,Example2,2001-03-23,Club12,Club8,2,2,D,24.0,15.0,9.0,3.0,3.28,3.29,2.25,1.75,2.08,2000/2001,second,1,1,1.1666666666666667,1.3333333333333333,1.5555555555555556,1.1666666666666667,0.8888888888888888,1.5,1.6042654028436014,1.1184834123222729,1.4653765139547126,1.2573723012111617,0.28772363732568873,0.2868093602054216,0.4254670024684442,0.45467032967032966,0.5453296703296704,1.1,1.375
423,Example2,2001-03-23,Club13,Club7,2,1,H,13.0,7.0,4.0,3.0,1.46,4.54,7.17,2.02,1.79,2000/2001,second,3,0,1.5263157894736843,1.3157894736842106,2.210526315789474,1.105263157894737,0.8421052631578947,1.263157894736842,1.605200945626477,1.1205673758865229,1.3815167351001612,1.3442515864128386,0.6663622094655495,0.2067094037075182,0.1269283868273356,0.5318048564632999,0.4681951435367,2.025,0.775
424,Example2,2001-03-23,Club14,Club6,1,2,A,25.0,6.0,7.0,4.0,1.23,5.98,12.91,2.46,1.52,2000/2001,second,0,3,1.111111111111111,1.5,1.4444444444444444,1.6111111111111112,1.1111111111111112,1.4444444444444444,1.6061320754716977,1.1202830188679227,1.550576519916142,1.1758385744234783,0.7873107771181024,0.15024149694936753,0.06244772593215874,0.6256953359007276,0.37430466409927254,2.575,0.65
425,Example2,2001-03-23,Club15,Club5,0,0,D,18.0,9.0,10.0,4.0,2.65,2.81,2.9,1.37,2.88,2000/2001,second,1,1,1.263157894736842,1.6842105263157894,1.736842105263158,1.3157894736842106,1.263157894736842,1.4736842105263157,1.6047058823529405,1.1223529411764688,1.3941795665634669,1.3328792569659424,0.3509951179117451,0.32991843038523916,0.31908645170345734,0.308647607461476,0.6913523925385238,1.0,0.925
426,Example2,2001-03-23,Club2,Club3,0,3,A,5.0,12.0,2.0,6.0,4.37,3.43,1.73,2.1,1.66,2000/2001,second,0,3,1.3157894736842106,1.5263157894736843,1.4736842105263157,0.5263157894736842,1.4736842105263157,1.9473684210526316,1.6009389671361498,1.119718309859153,1.3114652829256235,1.4091919940696793,0.19935715332877907,0.260412817277846,0.5402300293929446,0.5631095811818705,0.4368904188181296,1.075,1.85
427,Example3,2001-03-23,Squad10,Squad1,2,2,D,12.0,8.0,5.0,4.0,2.35,2.68,3.66,1.42,2.74,2000/2001,second,1,1,1.3888888888888888,1.894736842105263,1.2777777777777777,1.1578947368421053,1.1666666666666667,1.9473684210526316,1.5971896955503508,1.1241217798594827,1.4407569470123391,1.2805545283974944,0.4003631971325961,0.3488753128972371,0.25076148997060577,0.3303690757684794,0.6696309242315205,1.125,0.8500000000000001
428,Example3,2001-03-23,Squad11,Squad9,1,1,D,10.0,11.0,7.0,5.0,2.36,2.78,3.35,1.38,2.86,2000/2001,second,1,1,1.105263157894737,1.2105263157894737,1.368421052631579,0.7894736842105263,1.1578947368421053,1.4210526315789473,1.5981308411214947,1.1261682242990634,1.4270782095425474,1.2972208558780107,0.39515083567519266,0.33240161411009167,0.27244755021515943,0.3125063342454647,0.6874936657545354,1.075,0.8500000000000001
429,Example3,2001-03-23,Squad12,Squad8,0,0,D,14.0,13.0,2.0,2.0,2.37,3.58,2.9,2.16,1.72,2000/2001,second,1,1,1.1666666666666667,1.3888888888888888,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.5,1.5967365967365963,1.1258741258741238,1.513403263403263,1.209207459207457,0.4057425884999115,0.2647575401292105,0.3294998713704325,0.5592161929371232,0.44078380706287684,1.55,1.375
430,Example3,2001-03-23,Squad13,Squad7,1,0,H,,,,,2.21,3.43,2.75,1.8,1.97,2000/2001,second,3,0,1.4210526315789473,1.5263157894736843,1.631578947368421,1.368421052631579,1.263157894736842,1.5263157894736843,1.593023255813953,1.1232558139534863,1.5009179926560583,1.215361077111381,0.4144297959600554,0.25771383351950766,0.3278563705208076,0.476029328821207,0.5239706711787929,1.375,1.2000000000000002
431,Example3,2001-03-23,Squad14,Squad6,2,1,H,19.0,11.0,6.0,4.0,4.87,4.03,1.63,2.22,1.64,2000/2001,second,3,0,1.3333333333333333,1.3333333333333333,1.3888888888888888,1.2222222222222223,1.0555555555555556,1.5,1.5916473317865425,1.1206496519721556,1.5499806651198758,1.1623163186388221,0.18549414538435172,0.22751812966850654,0.5869877249475484,0.5796528235552626,0.4203471764447374,1.025,1.975
432,Example3,2001-03-23,Squad15,Squad5,2,3,A,12.0,18.0,4.0,10.0,4.0,3.35,1.98,1.64,2.22,2000/2001,second,0,3,1.368421052631579,1.105263157894737,1.3157894736842106,1.631578947368421,1.368421052631579,1.0,1.5925925925925921,1.1203703703703682,1.7373294346978552,0.9756335282651052,0.23348746166926063,0.28133101964998497,0.4851815186803005,0.4203471764447374,0.5796528235552626,0.925,1.425
433,Example3,2001-03-23,Squad2,Squad3,1,1,D,11.0,11.0,9.0,5.0,3.66,3.27,1.9,1.89,1.83,2000/2001,second,1,1,1.3157894736842106,1.4736842105263157,1.4210526315789473,1.263157894736842,1.4736842105263157,1.6842105263157894,1.593533487297921,1.1247113163972264,1.5145861188768683,1.203658684818279,0.2405460932987006,0.2722406283502752,0.4872132783506075,0.5086737791655824,0.4913262208344176,1.075,1.6
434,Example1,2001-03-23,Team10,Team1,1,1,D,,,,,1.89,2.95,4.04,1.56,2.11,2000/2001,second,1,1,1.7222222222222223,1.4736842105263157,1.8333333333333333,1.368421052631579,1.5555555555555556,1.6842105263157894,1.592165898617511,1.1244239631336383,1.538072331366049,1.1785175303851003,0.4862056530888498,0.30124570832705216,0.21254863858448603,0.4164540041317293,0.5835459958682706,1.425,0.9
435,Example1,2001-03-23,Team11,Team9,1,1,D,,,,,1.53,3.73,6.25,1.81,1.99,2000/2001,second,1,1,1.5263157894736843,1.0526315789473684,0.7368421052631579,1.4210526315789473,2.1052631578947367,0.8947368421052632,1.590804597701149,1.1241379310344806,1.8802782819116752,0.8346642468239542,0.6205839570532053,0.24249207188346694,0.13692397106372334,0.4750131874843832,0.5249868125156169,1.8,0.75
436,Example1,2001-03-23,Team12,Team8,4,1,H,,,,,1.24,5.0,9.97,1.83,1.91,2000/2001,second,3,0,1.0555555555555556,1.5,1.8333333333333333,1.5,0.9444444444444444,1.2777777777777777,1.5894495412844032,1.1238532110091721,1.3950050968399588,1.3182976554536165,0.7597372964379244,0.16781119694781899,0.07245150661396593,0.4885560609961949,0.511443939003805,2.15,0.475
437,Example1,2001-03-23,Team13,Team7,6,1,H,,,,,1.32,4.5,9.42,2.12,1.67,2000/2001,second,3,0,1.5789473684210527,1.105263157894737,1.2105263157894737,1.2105263157894732,1.7894736842105263,1.0526315789473684,1.5949656750572077,1.123569794050341,1.7133867276887864,1.0051487414187623,0.720727250524094,0.19594132051827598,0.08333142895734928,0.5635521410010169,0.43644785899898314,2.225,0.7000000000000001
438,Example1,2001-03-23,Team14,Team6,1,0,H,16.0,18.0,9.0,8.0,1.67,3.52,5.02,1.7,2.06,2000/2001,second,3,0,0.7777777777777778,1.3333333333333333,1.1111111111111112,1.2222222222222223,1.2777777777777777,1.7222222222222223,1.6050228310502277,1.1232876712328745,1.4939117199391165,1.2343987823439857,0.5667177246152121,0.2581394071761173,0.1751428682082475,0.44860079954311827,0.5513992004568818,1.65,0.8250000000000001
439,Example1,2001-03-23,Team15,Team5,4,0,H,17.0,3.0,11.0,3.0,2.03,3.33,3.54,1.83,1.93,2000/2001,second,3,0,1.105263157894737,1.894736842105263,1.5263157894736843,1.2105263157894737,1.105263157894737,1.2631578947368418,1.6036446469248287,1.1207289293849636,1.3273288574511444,1.397044718858648,0.46502381516026,0.27622395686846285,0.25875222797082126,0.48584331379710644,0.5141566862028937,1.525,1.075
440,Example1,2001-03-23,Team2,Team3,2,2,D,,,,,2.21,3.39,2.8,1.94,1.82,2000/2001,second,1,1,0.7368421052631579,1.7894736842105263,1.4210526315789473,1.3157894736842106,1.0,1.894736842105263,1.6090909090909087,1.118181818181816,1.3196172248803824,1.4076555023923423,0.4154839902318901,0.26199553101991074,0.3225204787486158,0.5169933159623881,0.48300668403761193,1.475,1.275
441,Example2,2001-04-02,Club1,Club9,1,2,A,,,,,2.39,3.26,2.61,1.93,1.73,2000/2001,second,0,3,1.2,1.3,1.45,1.5,1.3,1.25,1.609977324263038,1.1201814058956894,1.597477324263038,1.1326814058956893,0.3810181872484175,0.2723190350509019,0.34666277770111076,0.5299499835275091,0.470050016472491,1.425,1.35
442,Example2,2001-04-02,Club3,Club15,1,0,H,,,,,1.74,2.95,5.22,1.59,2.14,2000/2001,second,3,0,1.6,1.2,0.5,1.65,2.0,1.25,1.6085972850678727,1.1221719457013553,1.9960972850678727,0.7346719457013553,0.5343781599677013,0.3044118899442103,0.16120995008850714,0.4191794510080527,0.5808205489919473,1.525,0.8
443,Example2,2001-04-02,Club4,Club14,0,4,A,,,,,1.86,3.37,3.98,2.13,1.65,2000/2001,second,0,3,1.4210526315789473,1.1052631578947367,1.7894736842105263,1.4736842105263157,1.4210526315789473,1.0526315789473684,1.6072234762979678,1.1196388261850994,1.6072234762979678,1.1196388261850994,0.5054604137107672,0.26950172429201613,0.22503786199683573,0.5682885189927442,0.43171148100725565,1.775,1.15
444,Example2,2001-04-02,Club5,Club13,1,0,H,15.0,16.0,6.0,2.0,1.39,4.64,7.48,2.35,1.56,2000/2001,second,3,0,1.6,1.55,1.25,2.1500000000000004,1.45,0.95,1.603603603603603,1.126126126126124,1.841103603603603,0.8886261261261239,0.6905161140231801,0.19479780000541502,0.1146860859717851,0.6077468630660119,0.392253136933988,2.275,0.8500000000000001
445,Example2,2001-04-02,Club6,Club12,4,0,H,18.0,18.0,8.0,5.0,1.93,3.71,3.77,2.32,1.59,2000/2001,second,3,0,1.5263157894736843,1.2105263157894737,1.5789473684210527,1.5789473684210527,1.5263157894736843,0.8947368421052632,1.6022471910112355,1.1235955056179754,1.6811945594322881,1.0446481371969227,0.4983291984863988,0.25295118272597794,0.24871961878717597,0.5989481674257211,0.4010518325742789,1.825,1.25
