,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage
561,Example1,2001-05-22,Team12,Team11,1,1,D,8.0,5.0,5.0,3.0,2.25,3.19,2.89,1.67,2.05,2000/2001,second,1,1,1.1666666666666667,1.4583333333333333,1.75,0.75,0.9166666666666666,2.0000000000000004,1.5650623885917998,1.1105169340463439,1.2421457219251333,1.4334336007130104
562,Example1,2001-05-22,Team14,Team9,1,0,H,18.0,7.0,6.0,4.0,2.49,3.17,2.89,1.57,2.33,2000/2001,second,3,0,0.8333333333333334,1.2083333333333337,1.0,1.2916666666666665,1.375,1.0833333333333333,1.5640569395017787,1.1103202846975069,1.5432236061684452,1.1311536180308404
563,Example1,2001-05-22,Team4,Team1,0,2,A,16.0,14.0,,,1.92,3.29,3.64,2.18,1.6,2000/2001,second,0,3,1.2083333333333333,1.44,1.2916666666666667,1.4799999999999998,1.2083333333333333,1.52,1.563055062166962,1.108348134991117,1.5522217288336286,1.1191814683244505
564,Example1,2001-05-22,Team5,Team3,3,1,H,12.0,9.0,4.0,3.0,1.92,3.52,3.91,2.11,1.7,2000/2001,second,3,0,1.6,1.68,1.3199999999999996,1.2,1.1599999999999995,1.88,1.5602836879432618,1.1099290780141824,1.510283687943262,1.1599290780141822
565,Example1,2001-05-22,Team6,Team2,6,1,H,18.0,8.0,11.0,5.0,1.38,4.84,7.32,2.39,1.55,2000/2001,second,3,0,1.4583333333333333,0.875,1.1250000000000002,1.4166666666666663,1.7916666666666667,1.0416666666666667,1.562831858407079,1.1097345132743344,1.7815818584070788,0.8909845132743346
566,Example1,2001-05-22,Team8,Team15,1,2,A,16.0,9.0,7.0,5.0,2.12,3.22,3.2,1.86,1.88,2000/2001,second,0,3,1.4583333333333333,1.1666666666666667,1.4166666666666667,1.375,1.375,1.2083333333333333,1.5706713780918722,1.1095406360424007,1.6331713780918722,1.0470406360424007
567,Example2,2001-06-01,Club1,Club3,0,1,A,7.0,8.0,3.0,4.0,3.03,3.23,2.33,1.6,2.29,2000/2001,second,0,3,1.0384615384615385,1.5769230769230769,1.3846153846153846,0.6538461538461539,1.2692307692307696,2.038461538461539,1.5696649029982357,1.1111111111111092,1.2523572106905434,1.4284188034188015
568,Example2,2001-06-01,Club11,Club10,1,0,H,,,,,1.4,4.05,7.88,1.72,2.05,2000/2001,second,3,0,1.76,1.28,1.12,0.88,1.64,1.56,1.5669014084507036,1.1109154929577445,1.6269014084507036,1.0509154929577444
569,Example2,2001-06-01,Club13,Club8,0,0,D,10.0,10.0,6.0,4.0,2.25,3.17,2.79,1.77,1.91,2000/2001,second,1,1,1.24,1.3599999999999997,2.0000000000000004,1.2400000000000002,0.84,1.48,1.565905096660808,1.108963093145868,1.345905096660808,1.328963093145868
570,Example2,2001-06-01,Club15,Club6,0,0,D,,,,,2.23,2.99,3.33,1.47,2.55,2000/2001,second,1,1,1.32,1.52,1.44,1.48,1.48,1.4,1.5631578947368414,1.1070175438596472,1.5231578947368414,1.1470175438596473
571,Example2,2001-06-01,Club2,Club4,2,0,H,14.0,14.0,5.0,5.0,3.09,3.19,2.34,1.75,2.06,2000/2001,second,3,0,1.24,1.36,1.56,1.76,1.28,1.32,1.5604203152364267,1.1050788091068284,1.5804203152364267,1.0850788091068284
572,Example2,2001-06-01,Club7,Club14,2,2,D,15.0,6.0,8.0,3.0,3.73,4.03,1.88,2.65,1.46,2000/2001,second,1,1,1.1200000000000003,1.2399999999999998,1.08,1.32,1.1600000000000001,1.0800000000000003,1.5611888111888106,1.1031468531468516,1.5911888111888106,1.0731468531468513
573,Example2,2001-06-01,Club9,Club12,0,2,A,11.0,16.0,3.0,3.0,2.42,3.09,3.01,1.75,2.04,2000/2001,second,0,3,1.4399999999999997,1.12,1.36,1.48,1.48,1.0,1.5619546247818492,1.104712041884815,1.671954624781849,0.9947120418848152
574,Example3,2001-06-01,Squad1,Squad3,2,1,H,,,,,3.12,3.2,2.31,1.68,2.12,2000/2001,second,3,0,1.6153846153846154,1.6538461538461537,1.0384615384615388,1.4615384615384615,1.8461538461538463,1.5384615384615385,1.5592334494773512,1.1062717770034827,1.6553872956311972,1.0101179308496366
575,Example3,2001-06-01,Squad11,Squad10,1,2,A,21.0,6.0,5.0,3.0,1.84,3.61,4.37,2.22,1.66,2000/2001,second,0,3,1.0800000000000003,1.3999999999999997,1.2800000000000002,1.32,1.24,1.28,1.5599999999999992,1.1060869565217375,1.4899999999999993,1.1760869565217373
576,Example3,2001-06-01,Squad13,Squad8,2,4,A,,,,,1.75,3.19,5.24,1.51,2.43,2000/2001,second,0,3,1.3199999999999996,1.24,1.64,1.36,1.1200000000000003,1.44,1.559027777777777,1.1076388888888873,1.509027777777777,1.1576388888888873
577,Example3,2001-06-01,Squad15,Squad6,0,0,D,16.0,9.0,5.0,2.0,2.04,3.13,3.84,1.58,2.33,2000/2001,second,1,1,1.76,1.1999999999999997,1.6,1.08,1.4,1.44,1.5597920277296353,1.1126516464471388,1.5697920277296353,1.1026516464471388
578,Example3,2001-06-01,Squad2,Squad4,1,1,D,,,,,2.34,2.9,3.24,1.57,2.31,2000/2001,second,1,1,1.28,1.24,1.4399999999999997,1.6,1.36,1.28,1.5570934256055355,1.1107266435986143,1.6070934256055356,1.0607266435986142
579,Example3,2001-06-01,Squad7,Squad14,1,4,A,,,,,2.67,3.25,2.47,1.82,1.92,2000/2001,second,0,3,1.5199999999999998,1.4,1.16,1.36,1.64,1.3200000000000003,1.5561312607944724,1.110535405872192,1.6361312607944725,1.0305354058721918
580,Example3,2001-06-01,Squad9,Squad12,1,0,H,17.0,8.0,6.0,3.0,2.68,3.23,2.74,1.7,2.13,2000/2001,second,3,0,1.04,1.12,0.92,1.3199999999999996,1.16,1.2400000000000002,1.5551724137931027,1.1155172413793089,1.6351724137931025,1.035517241379309
581,Example1,2001-06-01,Team1,Team3,3,1,H,,,,,1.88,2.83,4.18,1.46,2.36,2000/2001,second,3,0,1.4615384615384615,1.6538461538461537,1.423076923076923,1.2692307692307692,1.5769230769230769,1.8076923076923077,1.5542168674698786,1.113597246127365,1.4676784059314172,1.2001357076658266
582,Example1,2001-06-01,Team11,Team10,2,0,H,7.0,11.0,4.0,2.0,2.15,3.22,3.57,1.66,2.2,2000/2001,second,3,0,1.44,1.76,0.76,1.76,1.9600000000000006,1.52,1.5567010309278342,1.1134020618556686,1.7267010309278341,0.9434020618556687
583,Example1,2001-06-01,Team13,Team8,2,1,H,9.0,12.0,5.0,6.0,1.49,4.15,5.95,2.1,1.69,2000/2001,second,3,0,1.8,1.44,1.32,1.44,1.68,1.32,1.5574614065180095,1.1114922813036006,1.6774614065180096,0.9914922813036006
584,Example1,2001-06-01,Team15,Team6,0,0,D,,,,,2.13,3.06,3.56,1.58,2.29,2000/2001,second,1,1,1.2,1.64,1.36,1.1200000000000003,1.28,1.84,1.558219178082191,1.111301369863012,1.388219178082191,1.281301369863012
585,Example1,2001-06-01,Team2,Team4,2,1,H,,,,,2.09,3.06,3.67,1.57,2.31,2000/2001,second,3,0,0.88,1.16,1.5999999999999996,1.32,1.0,1.16,1.5555555555555547,1.109401709401708,1.4155555555555548,1.2494017094017078
586,Example1,2001-06-01,Team7,Team14,0,2,A,14.0,8.0,4.0,3.0,2.07,3.42,3.68,1.85,1.95,2000/2001,second,0,3,0.96,0.84,1.5999999999999996,0.96,0.84,1.44,1.5563139931740606,1.109215017064845,1.4263139931740607,1.2392150170648448
587,Example1,2001-06-01,Team9,Team12,4,1,H,23.0,15.0,14.0,6.0,2.59,2.89,2.94,1.47,2.59,2000/2001,second,3,0,1.1600000000000004,1.16,1.2799999999999998,1.72,1.04,0.92,1.5536626916524694,1.1107325383304925,1.6636626916524695,1.0007325383304924
588,Example2,2001-06-11,Club10,Club9,1,2,A,,,,,1.94,3.17,3.9,1.54,2.34,2000/2001,second,0,3,1.2307692307692308,1.3846153846153844,0.8846153846153846,1.3846153846153846,1.5,1.4230769230769231,1.5578231292517,1.1105442176870732,1.6443615907901616,1.0240057561486116
589,Example2,2001-06-11,Club12,Club7,1,1,D,26.0,14.0,14.0,8.0,1.94,3.37,3.86,1.74,2.04,2000/2001,second,1,1,1.153846153846154,1.1538461538461542,1.4230769230769231,1.1153846153846154,1.0769230769230769,1.153846153846154,1.5568760611205426,1.112054329371815,1.4799529841974657,1.188977406294892
590,Example2,2001-06-11,Club14,Club5,5,0,H,,,,,1.98,3.24,3.77,1.59,2.27,2000/2001,second,3,0,1.269230769230769,1.3846153846153846,1.3461538461538463,1.2692307692307692,1.076923076923077,1.3461538461538463,1.5559322033898297,1.1118644067796595,1.5078552803129066,1.1599413298565826
591,Example2,2001-06-11,Club2,Club1,0,0,D,,,,,1.39,3.91,7.38,2.12,1.59,2000/2001,second,1,1,1.2692307692307692,1.0000000000000002,1.5,1.3703703703703705,1.3461538461538463,1.2222222222222225,1.5617597292724188,1.109983079526225,1.5966600141727036,1.0750827946259403
592,Example2,2001-06-11,Club4,Club15,1,0,H,13.0,11.0,7.0,3.0,2.36,3.13,2.74,1.68,2.03,2000/2001,second,3,0,1.3076923076923077,1.2692307692307692,1.7692307692307692,1.3846153846153846,1.2692307692307692,1.4615384615384615,1.5591216216216208,1.1081081081081066,1.4725831600831594,1.194646569646568
593,Example2,2001-06-11,Club6,Club13,1,2,A,18.0,8.0,10.0,4.0,2.72,3.17,2.4,1.71,2.02,2000/2001,second,0,3,1.4615384615384615,1.1923076923076923,1.4230769230769231,1.9230769230769236,1.3846153846153846,0.8461538461538461,1.5581787521079251,1.1062394603709933,1.7504864444156176,0.9139317680633009
594,Example2,2001-06-11,Club8,Club11,0,1,A,20.0,14.0,3.0,6.0,2.06,3.47,3.61,1.91,1.89,2000/2001,second,0,3,1.3076923076923075,1.7307692307692308,1.1923076923076925,1.076923076923077,1.4615384615384615,1.6923076923076923,1.5572390572390564,1.107744107744106,1.4226236726236716,1.2423594923594905
595,Example3,2001-06-11,Squad10,Squad9,2,1,H,,,,,1.67,3.5,5.02,1.83,1.96,2000/2001,second,3,0,1.423076923076923,1.0384615384615385,1.3076923076923077,0.8846153846153846,1.3461538461538463,1.2307692307692306,1.554621848739495,1.107563025210082,1.5450064641241101,1.117178409825467
596,Example3,2001-06-11,Squad12,Squad7,2,0,H,16.0,10.0,6.0,6.0,1.94,3.32,3.86,1.66,2.11,2000/2001,second,3,0,1.076923076923077,1.4999999999999998,1.3076923076923075,1.2692307692307692,1.1923076923076925,1.5769230769230769,1.5553691275167776,1.1073825503355685,1.4399845121321624,1.2227671657201837
597,Example3,2001-06-11,Squad14,Squad5,3,1,H,17.0,32.0,,,1.44,3.8,6.76,2.01,1.7,2000/2001,second,3,0,1.5,1.1923076923076925,1.3461538461538463,1.5,1.3846153846153848,1.2692307692307692,1.5561139028475703,1.105527638190953,1.6714985182321858,0.9901430228063376
598,Example3,2001-06-11,Squad2,Squad1,3,1,H,16.0,18.0,9.0,4.0,1.91,3.47,3.8,1.9,1.84,2000/2001,second,3,0,1.2692307692307692,1.6296296296296295,1.423076923076923,1.0370370370370372,1.3461538461538463,1.8888888888888888,1.5585284280936447,1.10535117056856,1.3719187414839582,1.2919608571782464
599,Example3,2001-06-11,Squad4,Squad15,0,2,A,,,,,3.3,3.25,2.0,1.94,1.76,2000/2001,second,0,3,1.2307692307692308,1.6923076923076923,1.5769230769230769,1.5384615384615385,1.2692307692307692,1.3846153846153846,1.560934891485809,1.1051752921535873,1.435934891485809,1.2301752921535873
600,Example3,2001-06-11,Squad6,Squad13,4,0,H,21.0,9.0,10.0,4.0,1.22,6.18,13.12,2.57,1.46,2000/2001,second,3,0,1.1538461538461535,1.3461538461538458,1.0384615384615385,1.7307692307692308,1.4230769230769231,1.076923076923077,1.5583333333333327,1.1066666666666647,1.6833333333333327,0.9816666666666647
601,Example3,2001-06-11,Squad8,Squad11,0,1,A,,,,,2.67,3.19,2.67,1.77,2.02,2000/2001,second,0,3,1.3461538461538463,1.076923076923077,1.3846153846153846,1.307692307692308,1.5,1.1923076923076923,1.5623960066555735,1.1048252911813625,1.6104729297324967,1.0567483681044394
602,Example1,2001-06-11,Team10,Team9,2,2,D,8.0,13.0,4.0,7.0,3.58,3.36,1.99,2.12,1.67,2000/2001,second,1,1,1.6923076923076923,1.2692307692307698,1.7692307692307692,1.2692307692307692,1.4615384615384615,1.1153846153846154,1.5598006644518267,1.1046511627906959,1.5405698952210574,1.1238819320214652
603,Example1,2001-06-11,Team12,Team7,5,1,H,13.0,13.0,9.0,3.0,1.53,4.53,5.75,2.59,1.5,2000/2001,second,3,0,1.1538461538461537,0.9230769230769231,1.8076923076923077,1.6153846153846152,0.8846153846153846,0.8076923076923077,1.5605306799336645,1.1061359867329998,1.570146064549049,1.0965206021176153
604,Example1,2001-06-11,Team14,Team5,4,0,H,6.0,21.0,5.0,7.0,1.88,3.57,4.29,1.89,1.93,2000/2001,second,3,0,0.8846153846153846,1.6538461538461537,0.9230769230769231,1.3076923076923075,1.5,1.2307692307692302,1.5662251655629134,1.1059602649006604,1.470071319409067,1.2021141110545066
605,Example1,2001-06-11,Team2,Team1,4,1,H,17.0,4.0,8.0,1.0,1.36,4.86,9.37,2.06,1.77,2000/2001,second,3,0,0.9230769230769231,1.5185185185185186,1.5769230769230766,1.4074074074074072,1.0769230769230769,1.6296296296296295,1.570247933884297,1.1041322314049569,1.3790086176449807,1.295371547644273
606,Example1,2001-06-11,Team4,Team15,3,4,A,10.0,14.0,7.0,7.0,12.35,6.59,1.23,3.05,1.38,2000/2001,second,0,3,1.1538461538461537,1.1538461538461537,1.3461538461538463,1.3076923076923077,1.1153846153846152,1.2692307692307692,1.5742574257425737,1.103960396039602,1.564642041127189,1.1135757806549866
607,Example1,2001-06-11,Team6,Team13,1,1,D,12.0,3.0,4.0,1.0,1.96,3.31,4.12,1.7,2.14,2000/2001,second,1,1,1.5769230769230769,1.8076923076923077,1.076923076923077,1.3076923076923077,1.8076923076923077,1.7307692307692308,1.5766062602965398,1.1087314662273458,1.5766062602965398,1.1087314662273458
608,Example1,2001-06-11,Team8,Team11,2,0,H,18.0,10.0,6.0,6.0,2.11,3.4,3.55,1.91,1.89,2000/2001,second,3,0,1.4230769230769231,1.4615384615384615,1.4615384615384615,0.7307692307692307,1.2692307692307692,2.0000000000000004,1.5756578947368416,1.1085526315789456,1.3833502024291493,1.3008603238866379
609,Example2,2001-06-21,Club11,Club6,4,1,H,18.0,10.0,10.0,3.0,2.46,3.25,2.71,2.12,1.66,2000/2001,second,3,0,1.7037037037037037,1.4444444444444444,1.0370370370370372,1.4444444444444444,1.7407407407407407,1.3333333333333333,1.576354679802955,1.1067323481116567,1.7430213464696216,0.94006568144499
610,Example2,2001-06-21,Club13,Club4,1,0,H,,,,,2.72,3.03,2.6,1.57,2.29,2000/2001,second,3,0,1.2222222222222223,1.2962962962962963,1.8888888888888895,1.7037037037037037,0.9259259259259259,1.3333333333333333,1.5803278688524585,1.1065573770491786,1.5155130540376436,1.1713721918639934
611,Example2,2001-06-21,Club15,Club2,1,2,A,16.0,5.0,4.0,3.0,1.28,5.94,10.6,2.24,1.66,2000/2001,second,0,3,1.2222222222222223,1.2222222222222223,1.3703703703703705,1.4444444444444444,1.4074074074074074,1.3333333333333333,1.5793780687397703,1.1047463175122734,1.5978965872582886,1.0862277989937548
612,Example2,2001-06-21,Club3,Club14,1,1,D,10.0,21.0,5.0,7.0,2.93,3.27,2.45,1.85,1.96,2000/2001,second,1,1,1.5555555555555556,1.4074074074074072,0.6296296296296297,1.2962962962962963,2.074074074074075,1.1481481481481484,1.578431372549019,1.1062091503267957,1.7821350762527228,0.902505446623092
613,Example2,2001-06-21,Club5,Club12,1,2,A,13.0,11.0,7.0,4.0,2.12,3.52,3.29,2.34,1.56,2000/2001,second,0,3,1.3333333333333333,1.1481481481481484,1.4074074074074074,1.4074074074074074,1.2962962962962963,1.0740740740740742,1.577487765089722,1.1060358890701452,1.6237840613860184,1.0597395927738489
614,Example2,2001-06-21,Club7,Club10,1,0,H,10.0,12.0,4.0,5.0,1.66,3.78,5.71,1.77,2.06,2000/2001,second,3,0,1.1481481481481484,1.2222222222222223,1.1111111111111112,0.9259259259259259,1.1481481481481484,1.4444444444444444,1.5765472312703577,1.1074918566775227,1.5117324164555428,1.1723066714923376
615,Example2,2001-06-21,Club9,Club8,2,3,A,,,,,2.53,2.84,3.05,1.46,2.6,2000/2001,second,0,3,1.4074074074074072,1.259259259259259,1.3703703703703705,1.1851851851851853,1.4814814814814814,1.4074074074074074,1.5756097560975604,1.1056910569105673,1.566350496838301,1.1149503161698266
616,Example3,2001-06-21,Squad11,Squad6,1,3,A,,,,,3.82,3.47,1.85,1.88,1.83,2000/2001,second,0,3,1.0740740740740742,1.259259259259259,1.2592592592592595,1.0000000000000002,1.2592592592592593,1.4814814814814814,1.5762987012987006,1.1087662337662318,1.4651875901875897,1.219877344877343
617,Example3,2001-06-21,Squad13,Squad4,2,2,D,19.0,10.0,5.0,3.0,1.26,5.61,12.64,2.03,1.77,2000/2001,second,1,1,1.296296296296296,1.1851851851851851,1.8148148148148149,1.5925925925925926,1.0370370370370372,1.2222222222222223,1.5753646677471629,1.1118314424635314,1.547586889969385,1.1396092202413093
618,Example3,2001-06-21,Squad15,Squad2,1,0,H,17.0,7.0,8.0,5.0,1.2,6.7,14.49,2.54,1.5,2000/2001,second,3,0,1.7037037037037037,1.3333333333333333,1.4814814814814814,1.4074074074074072,1.4444444444444444,1.4074074074074074,1.5760517799352745,1.1132686084142376,1.6501258540093486,1.0391945343401634
619,Example3,2001-06-21,Squad3,Squad14,1,0,H,,,,,2.38,2.73,3.05,1.58,2.13,2000/2001,second,3,0,1.6296296296296295,1.5555555555555556,1.4814814814814814,1.3333333333333333,1.4814814814814814,1.4444444444444446,1.5751211631663968,1.1114701130856202,1.5566026446478782,1.1299886316041388
620,Example3,2001-06-21,Squad5,Squad12,3,1,H,11.0,11.0,3.0,1.0,2.89,3.41,2.48,1.94,1.88,2000/2001,second,3,0,1.1851851851851853,1.1111111111111112,1.5555555555555556,1.259259259259259,1.2222222222222223,1.2592592592592595,1.5741935483870961,1.1096774193548369,1.5186379928315406,1.1652329749103925
621,Example3,2001-06-21,Squad7,Squad10,3,2,H,15.0,13.0,9.0,4.0,2.24,3.06,3.4,1.64,2.22,2000/2001,second,3,0,1.4444444444444442,1.4444444444444442,1.2962962962962963,1.2962962962962963,1.5185185185185186,1.4074074074074074,1.5764895330112714,1.1095008051529773,1.5764895330112714,1.1095008051529773
622,Example3,2001-06-21,Squad9,Squad8,3,1,H,9.0,7.0,5.0,1.0,2.0,2.88,3.85,1.48,2.44,2000/2001,second,3,0,1.0370370370370372,1.2962962962962963,0.9259259259259259,1.3703703703703705,1.1851851851851851,1.4444444444444444,1.5787781350482308,1.1109324758842427,1.6250744313445271,1.0646361795879464
623,Example1,2001-06-21,Team11,Team6,1,0,H,,,,,1.57,3.74,5.64,1.92,1.86,2000/2001,second,3,0,1.4074074074074074,1.5555555555555556,0.7777777777777778,1.0740740740740742,1.9259259259259265,1.7777777777777777,1.5810593900481533,1.110754414125199,1.6180964270851903,1.073717377088162
624,Example1,2001-06-21,Team13,Team4,2,1,H,27.0,3.0,8.0,1.0,1.05,14.43,37.94,3.8,1.25,2000/2001,second,3,0,1.7777777777777777,1.2222222222222223,1.2962962962962963,1.4444444444444444,1.7037037037037037,1.074074074074074,1.5801282051282044,1.1089743589743573,1.7560541310541302,0.9330484330484314
625,Example1,2001-06-21,Team15,Team2,0,2,A,,,,,2.51,3.36,2.36,1.68,1.92,2000/2001,second,0,3,1.2592592592592593,1.037037037037037,1.3703703703703705,1.5555555555555554,1.3333333333333333,1.1481481481481481,1.5807999999999993,1.1087999999999985,1.6826518518518512,1.0069481481481466
626,Example1,2001-06-21,Team3,Team14,2,1,H,17.0,17.0,6.0,4.0,2.76,3.21,2.53,1.73,2.06,2000/2001,second,3,0,1.6296296296296295,1.0,1.3333333333333333,0.8888888888888888,1.7407407407407407,1.5555555555555556,1.5782747603833858,1.1102236421725222,1.624571056679682,1.063927345876226
627,Example1,2001-06-21,Team5,Team12,0,0,D,10.0,10.0,3.0,3.0,2.83,1.86,4.76,2.02,1.84,2000/2001,second,1,1,1.5925925925925926,1.2962962962962963,1.4074074074074072,1.7777777777777777,1.1851851851851847,0.9629629629629629,1.578947368421052,1.1100478468899504,1.7456140350877187,0.9433811802232837
628,Example1,2001-06-21,Team7,Team10,0,1,A,,,,,1.96,3.18,4.09,1.53,2.39,2000/2001,second,0,3,0.9259259259259259,1.7037037037037037,1.7407407407407405,1.7777777777777777,0.7777777777777778,1.4444444444444444,1.5764331210191076,1.1082802547770683,1.3912479358339225,1.2934654399622534
629,Example1,2001-06-21,Team9,Team8,1,0,H,12.0,12.0,2.0,3.0,2.44,3.19,3.02,1.65,2.18,2000/2001,second,3,0,1.2962962962962967,1.4444444444444444,1.2962962962962963,1.4074074074074074,1.1111111111111112,1.3333333333333333,1.5739268680445144,1.1081081081081063,1.5646676087852553,1.1173673673673654
