,league,date,team,result,goals,shots,shotsOpponent,shotsTarget,shotsTargetOpponent,season,odds,oddsDraw,oddsOpponent,prob,probDraw,anticipatedGoals,home,fav
454,Example3,10/09/00,Squad3,L,0,,,,,2000/2001,4.86,3.53,1.63,0.17569710200193817,0.25102047635776187,1.1,0,out
455,Example3,20/09/00,Squad14,,1,11.0,11.0,6.0,3.0,2000/2001,2.63,3.47,2.64,0.3641293524639325,0.27316489758111523,1.4500000000000002,0,fav
456,Example3,20/09/00,Squad12,L,0,,,,,2000/2001,2.01,3.34,3.54,0.46839683425972656,0.27408752904499417,1.6,0,fav
457,Example3,20/09/00,Squad10,L,0,12.0,12.0,4.0,3.0,2000/2001,4.41,3.42,1.83,0.20697725527091607,0.27149459643150625,0.9,0,out
458,Example3,20/09/00,Squad11,L,0,,,,,2000/2001,3.39,3.0,2.15,0.26542987969604265,0.3028732436004814,1.0,0,out
459,Example3,20/09/00,Squad13,L,1,7.0,16.0,3.0,8.0,2000/2001,11.97,5.12,1.26,0.06474022224213791,0.17344745578669746,0.6000000000000001,0,out
460,Example3,20/09/00,Squad15,L,0,14.0,19.0,4.0,8.0,2000/2001,4.98,3.55,1.69,0.1789731277117868,0.25824653397570313,0.8500000000000001,0,out
461,Example3,20/09/00,Squad2,L,1,,,,,2000/2001,2.79,3.29,2.38,0.33094637023359835,0.27759450503525207,1.3,0,out
462,Example3,30/09/00,Squad4,,1,,,,,2000/2001,3.79,2.96,1.95,0.22871683802785975,0.3005136751813068,0.9,0,out
463,Example3,30/09/00,Squad6,,1,17.0,6.0,4.0,2.0,2000/2001,1.4,4.56,8.07,0.690054594617246,0.20184392022946784,2.0500000000000003,0,fav
464,Example3,30/09/00,Squad8,L,1,13.0,9.0,3.0,3.0,2000/2001,6.31,3.95,1.56,0.14347195356765088,0.23679056193979736,0.775,0,out
465,Example3,30/09/00,Squad1,W,2,,,,,2000/2001,2.08,2.79,3.63,0.43952771375397937,0.32049780195326955,1.275,0,fav
466,Example3,30/09/00,Squad7,L,2,,,,,2000/2001,5.2,3.04,1.71,0.16169675035868067,0.29437950029967014,0.8250000000000001,0,out
467,Example3,30/09/00,Squad5,,2,11.0,7.0,9.0,4.0,2000/2001,5.06,3.19,1.7,0.16873251450485913,0.2814502742395,0.8500000000000001,0,out
468,Example3,30/09/00,Squad3,L,2,16.0,10.0,8.0,6.0,2000/2001,2.28,3.38,3.08,0.417647631297529,0.27698126471704515,1.625,0,fav
469,Example3,10/10/00,Squad14,L,2,7.0,12.0,3.0,6.0,2000/2001,3.83,3.47,1.96,0.24261410845783477,0.26928907529928087,1.025,0,out
470,Example3,10/10/00,Squad12,L,0,12.0,10.0,4.0,3.0,2000/2001,3.18,3.18,2.38,0.2985244341429148,0.2985244341429148,1.05,0,out
471,Example3,10/10/00,Squad10,L,1,5.0,20.0,2.0,11.0,2000/2001,3.18,3.25,2.16,0.2870635326528322,0.28043592016800917,1.075,0,out
472,Example3,10/10/00,Squad8,L,0,9.0,9.0,1.0,8.0,2000/2001,2.1,3.14,3.79,0.4549200514210024,0.29944436343404046,1.25,0,fav
473,Example3,10/10/00,Squad9,,1,,,,,2000/2001,2.97,2.63,2.56,0.3017043445327148,0.34408419662195106,1.0,0,out
474,Example3,10/10/00,Squad11,L,1,,,,,2000/2001,3.36,3.01,2.24,0.2733401984351518,0.3072840871122077,1.0,0,out
475,Example3,10/10/00,Squad13,,0,,,,,2000/2001,9.98,1.72,2.42,0.07560225785409219,0.5445040654891397,0.8,0,out
476,Example3,20/10/00,Squad15,L,2,7.0,16.0,4.0,8.0,2000/2001,3.84,3.33,1.96,0.23845982153896525,0.2776169278101038,1.05,0,out
477,Example3,20/10/00,Squad2,L,0,9.0,9.0,3.0,5.0,2000/2001,3.02,2.89,2.36,0.29838061826359846,0.31290243016272273,1.05,0,out
478,Example3,20/10/00,Squad4,L,1,,,,,2000/2001,6.25,3.7,1.52,0.13515255023464937,0.24260945516724836,0.7250000000000001,0,out
479,Example3,20/10/00,Squad6,L,0,3.0,18.0,0.0,6.0,2000/2001,4.95,3.49,1.72,0.18139997065025312,0.26433706556810604,0.8500000000000001,0,out
480,Example3,20/10/00,Squad1,W,2,,,,,2000/2001,2.35,3.27,2.86,0.3972471152550453,0.2798993359971976,1.35,0,fav
481,Example3,20/10/00,Squad5,,0,5.0,11.0,0.0,2.0,2000/2001,3.78,3.24,2.05,0.24555901329021368,0.28896636680214066,0.925,0,out
482,Example3,20/10/00,Squad3,L,1,11.0,12.0,5.0,5.0,2000/2001,4.83,3.65,1.68,0.18448979014630587,0.25004819265446443,0.95,0,out
483,Example3,30/10/00,Squad14,L,1,5.0,12.0,1.0,6.0,2000/2001,6.68,3.39,1.57,0.1269146171793254,0.268828425040372,0.55,0,out
484,Example3,30/10/00,Squad12,,0,6.0,13.0,2.0,5.0,2000/2001,3.69,3.19,2.06,0.2491702734239272,0.2908914223318355,0.95,0,out
485,Example3,30/10/00,Squad10,L,0,3.0,11.0,0.0,3.0,2000/2001,6.37,3.49,1.51,0.12748335682033088,0.2529710242117123,0.5750000000000001,0,out
486,Example3,30/10/00,Squad8,W,4,16.0,7.0,5.0,4.0,2000/2001,3.11,3.27,2.34,0.30370952903280496,0.288191918123889,1.15,0,out
487,Example3,30/10/00,Squad6,L,1,,,,,2000/2001,3.51,3.15,2.07,0.2580244241101913,0.28987677772218545,0.95,0,out
488,Example3,30/10/00,Squad7,W,3,,,,,2000/2001,2.48,3.18,2.8,0.37745792586190186,0.290328589389464,1.3,0,fav
489,Example3,30/10/00,Squad9,L,0,8.0,21.0,3.0,11.0,2000/2001,8.47,4.44,1.39,0.10097150795753665,0.2060773455188169,0.7250000000000001,0,out
490,Example3,09/11/00,Squad11,W,1,,,,,2000/2001,2.44,2.99,2.92,0.3799146861362579,0.30612008485630154,1.15,0,fav
491,Example3,09/11/00,Squad13,W,4,13.0,10.0,5.0,3.0,2000/2001,3.0,2.91,2.53,0.30968238811519916,0.3198071868040525,1.075,0,out
492,Example3,09/11/00,Squad15,,1,8.0,14.0,2.0,2.0,2000/2001,4.0,3.13,1.99,0.2279125130069144,0.2961187144593907,0.8250000000000001,0,out
493,Example3,09/11/00,Squad2,W,2,,,,,2000/2001,2.45,3.1,2.91,0.38245842244016665,0.298434434407966,1.225,0,fav
494,Example3,09/11/00,Squad4,W,2,,,,,2000/2001,2.07,3.37,3.25,0.45136653711522867,0.26896044604862873,1.7000000000000002,0,fav
495,Example3,09/11/00,Squad1,W,4,,,,,2000/2001,4.74,3.48,1.68,0.18334617598296898,0.25778982166460884,0.975,0,out
496,Example3,09/11/00,Squad3,L,0,9.0,7.0,2.0,2.0,2000/2001,5.9,3.89,1.59,0.15353087810014512,0.23978568148421825,0.8500000000000001,0,out
497,Example3,19/11/00,Squad14,L,0,,,,,2000/2001,7.78,4.74,1.37,0.10941715741752643,0.1900704743555958,0.8250000000000001,0,out
498,Example3,19/11/00,Squad12,,0,9.0,9.0,1.0,4.0,2000/2001,3.16,3.18,2.32,0.29637246774860077,0.29441304860023015,1.075,0,out
499,Example3,19/11/00,Squad10,L,1,19.0,17.0,6.0,5.0,2000/2001,3.54,3.15,2.18,0.2639502132498486,0.2984072008091852,0.925,0,out
500,Example3,19/11/00,Squad8,L,1,9.0,11.0,3.0,3.0,2000/2001,2.01,3.61,3.53,0.476197973988039,0.25880838126832184,1.6,0,fav
501,Example3,19/11/00,Squad6,W,2,,,,,2000/2001,2.57,2.72,2.78,0.34980523302007493,0.32895190086456194,1.1,0,fav
502,Example3,19/11/00,Squad4,L,1,19.0,12.0,10.0,6.0,2000/2001,2.96,3.2,2.42,0.3169072042213753,0.2919707459442595,1.25,0,out
503,Example3,19/11/00,Squad5,L,0,,,,,2000/2001,3.96,3.13,1.96,0.22731679193381085,0.29286271734205566,0.9,0,out
504,Example3,29/11/00,Squad7,L,0,8.0,22.0,4.0,10.0,2000/2001,5.11,3.17,1.7,0.16684104071738534,0.2833609280405369,0.775,0,out
505,Example3,29/11/00,Squad9,W,2,9.0,15.0,4.0,6.0,2000/2001,2.99,3.25,2.27,0.30741494434242644,0.28121319671294337,1.15,0,out
506,Example3,29/11/00,Squad11,W,2,,,,,2000/2001,1.45,4.17,7.26,0.6618090662489813,0.21912061107113798,1.925,0,fav
507,Example3,29/11/00,Squad13,W,2,13.0,14.0,2.0,4.0,2000/2001,4.44,3.72,1.78,0.2083588289278774,0.25131485654747204,1.05,0,out
508,Example3,29/11/00,Squad15,L,1,11.0,6.0,4.0,3.0,2000/2001,3.53,3.3,2.1,0.26353762254791396,0.2829689695220095,1.2000000000000002,0,out
509,Example3,29/11/00,Squad2,L,2,7.0,10.0,2.0,7.0,2000/2001,3.48,3.22,2.09,0.26322985419244216,0.28598265204309253,1.075,0,out
510,Example3,29/11/00,Squad1,L,1,,,,,2000/2001,4.12,3.55,1.81,0.2192794939801155,0.2574653291320231,1.15,0,out
511,Example3,09/12/00,Squad14,L,0,,,,,2000/2001,3.69,3.57,1.92,0.24853161074723534,0.25747191839630823,1.225,0,out
512,Example3,09/12/00,Squad12,W,3,19.0,13.0,7.0,5.0,2000/2001,4.3,3.43,1.91,0.21804963835171615,0.2763150058779137,0.95,0,out
513,Example3,09/12/00,Squad10,,0,6.0,13.0,2.0,1.0,2000/2001,5.38,3.51,1.66,0.16463310791657013,0.2616940648862915,0.75,0,out
514,Example3,09/12/00,Squad8,W,1,18.0,6.0,4.0,1.0,2000/2001,1.64,4.07,5.41,0.5937227314740057,0.23324320023515874,2.0,0,fav
515,Example3,09/12/00,Squad6,,1,,,,,2000/2001,2.5,2.98,2.95,0.37438692863195333,0.311131780784367,1.125,0,fav
516,Example3,09/12/00,Squad4,L,0,14.0,11.0,4.0,6.0,2000/2001,2.48,2.94,2.84,0.3705176247063253,0.3088940634274846,1.375,0,fav
517,Example3,09/12/00,Squad2,L,1,,,,,2000/2001,3.69,3.12,2.06,0.24701882041995693,0.2955588493300794,0.95,0,out
518,Example3,19/12/00,Squad3,W,2,17.0,18.0,6.0,6.0,2000/2001,2.72,3.03,2.66,0.34292917735220313,0.3059978281348789,1.2000000000000002,0,out
519,Example3,19/12/00,Squad5,W,3,,,,,2000/2001,2.84,3.06,2.52,0.32698431531487127,0.30214385164131424,1.225,0,out
520,Example3,19/12/00,Squad7,L,0,,,,,2000/2001,5.64,4.03,1.56,0.1581014464909101,0.22763056135161366,0.95,0,out
521,Example3,19/12/00,Squad9,,0,,,,,2000/2001,2.63,3.0,2.62,0.3481269526144196,0.3023283053260397,1.1,0,out
522,Example3,19/12/00,Squad11,,0,10.0,12.0,2.0,4.0,2000/2001,2.03,3.39,3.65,0.4700040285750074,0.2753395001986568,1.5750000000000002,0,fav
523,Example3,19/12/00,Squad13,,1,11.0,13.0,5.0,5.0,2000/2001,3.06,3.49,2.23,0.3066116772091693,0.26697273761112483,1.25,0,out
524,Example3,19/12/00,Squad15,L,0,10.0,13.0,2.0,3.0,2000/2001,4.19,3.49,1.83,0.21687373812248126,0.2638477447460619,1.0,0,out
525,Example3,01/02/01,Squad1,L,1,5.0,11.0,3.0,6.0,2000/2001,3.88,3.25,1.89,0.22870651618286522,0.2774386753228199,0.975,0,out
526,Example3,01/02/01,Squad2,,1,,,,,2000/2001,2.93,3.07,2.39,0.3132399084730108,0.2980065363779573,1.05,0,out
527,Example3,01/02/01,Squad4,L,0,11.0,11.0,1.0,3.0,2000/2001,2.71,3.31,2.62,0.3511668838565269,0.2851544160651681,1.3,0,out
528,Example3,01/02/01,Squad6,W,2,5.0,24.0,2.0,15.0,2000/2001,3.62,3.47,1.99,0.25522794041075314,0.26696478225460213,1.175,0,out
529,Example3,01/02/01,Squad8,L,2,10.0,12.0,3.0,5.0,2000/2001,4.43,3.55,1.83,0.20945168458106442,0.2646261168126548,0.95,0,out
530,Example3,01/02/01,Squad10,,0,,,,,2000/2001,4.99,2.83,1.8,0.16865796449040957,0.3171363932875653,0.8500000000000001,0,out
531,Example3,01/02/01,Squad12,W,3,9.0,21.0,5.0,8.0,2000/2001,2.97,3.09,2.59,0.321363213424946,0.30843836399693325,1.125,0,out
532,Example3,11/02/01,Squad14,,0,9.0,11.0,4.0,2.0,2000/2001,3.49,3.29,2.13,0.26752682387823234,0.28468103559878427,1.05,0,out
533,Example3,11/02/01,Squad13,L,0,10.0,20.0,5.0,13.0,2000/2001,3.53,3.24,1.98,0.25290251230217403,0.2776268717207414,1.1,0,out
534,Example3,11/02/01,Squad11,,1,,,,,2000/2001,3.54,2.83,2.08,0.24618662301027136,0.31495863546377817,1.025,0,out
535,Example3,11/02/01,Squad9,L,0,10.0,23.0,2.0,5.0,2000/2001,12.08,6.15,1.25,0.07078331127748017,0.14935574827303574,0.7250000000000001,0,out
536,Example3,11/02/01,Squad7,,2,4.0,6.0,3.0,3.0,2000/2001,2.26,3.61,3.01,0.42407296788922805,0.26071343887650933,1.7000000000000002,0,fav
537,Example3,11/02/01,Squad5,L,0,12.0,8.0,2.0,4.0,2000/2001,2.8,3.16,2.65,0.34007010857634207,0.2998971341120955,1.125,0,out
538,Example3,11/02/01,Squad3,W,3,12.0,16.0,8.0,11.0,2000/2001,3.53,3.23,1.96,0.2510363840575389,0.2766493291231489,1.125,0,out
539,Example3,21/02/01,Squad14,L,0,9.0,22.0,1.0,13.0,2000/2001,4.05,3.51,1.87,0.2265004425955626,0.2638316116361105,1.05,0,out
540,Example3,21/02/01,Squad13,L,1,11.0,11.0,6.0,7.0,2000/2001,3.44,3.04,2.28,0.2721759403839722,0.30986665477187086,0.9,0,out
541,Example3,21/02/01,Squad15,W,2,9.0,18.0,3.0,8.0,2000/2001,3.6,3.51,1.97,0.25569912748717777,0.262693241736726,1.15,0,out
542,Example3,21/02/01,Squad2,L,0,11.0,9.0,2.0,7.0,2000/2001,7.24,3.88,1.49,0.11951690486323521,0.2368122390354723,0.7250000000000001,0,out
543,Example3,21/02/01,Squad4,L,0,,,,,2000/2001,3.39,3.49,2.05,0.27291065913628243,0.26460751660541854,1.3250000000000002,0,out
544,Example3,21/02/01,Squad6,W,3,16.0,10.0,5.0,6.0,2000/2001,2.45,2.92,2.95,0.37731262482417605,0.31304639271778245,1.225,0,fav
545,Example3,21/02/01,Squad8,,1,4.0,9.0,2.0,4.0,2000/2001,2.78,3.24,2.39,0.33083361455362914,0.28086534682176606,1.175,0,out
546,Example3,03/03/01,Squad10,W,2,11.0,23.0,7.0,5.0,2000/2001,2.96,3.28,2.46,0.3215728097061093,0.28901757516981164,1.225,0,out
547,Example3,03/03/01,Squad1,L,0,,,,,2000/2001,3.41,3.24,2.01,0.2618813089843924,0.2768767676683765,1.1,0,out
548,Example3,03/03/01,Squad11,L,0,5.0,10.0,1.0,7.0,2000/2001,9.72,5.4,1.29,0.08590387080197248,0.1664428714103883,0.65,0,out
549,Example3,03/03/01,Squad9,L,0,6.0,13.0,1.0,5.0,2000/2001,8.9,4.96,1.32,0.0930314302568919,0.18016634418157532,0.7000000000000001,0,out
550,Example3,03/03/01,Squad7,W,4,,,,,2000/2001,1.49,3.74,6.96,0.6375725958923217,0.2415696297600651,1.825,0,fav
551,Example3,03/03/01,Squad5,L,1,8.0,25.0,6.0,9.0,2000/2001,3.13,3.06,2.37,0.2973578029749537,0.3045419181205966,1.075,0,out
552,Example3,03/03/01,Squad3,L,1,10.0,20.0,7.0,7.0,2000/2001,2.68,3.08,2.7,0.35012070208989143,0.30247652228778943,1.175,0,fav
553,Example3,13/03/01,Squad14,L,0,16.0,8.0,7.0,5.0,2000/2001,2.7,3.19,2.35,0.33387635733433785,0.27853006729888447,1.225,0,out
554,Example3,13/03/01,Squad12,W,2,12.0,12.0,3.0,4.0,2000/2001,2.33,3.44,3.06,0.4127024529722156,0.27580999878641493,1.475,0,fav
555,Example3,13/03/01,Squad11,,1,,,,,2000/2001,4.12,3.37,1.8,0.2139014730746795,0.266563518814393,1.075,0,out
556,Example3,13/03/01,Squad13,,0,11.0,20.0,2.0,14.0,2000/2001,3.21,3.24,2.13,0.28276191406903617,0.27994280974444374,1.05,0,out
557,Example3,13/03/01,Squad15,L,0,16.0,11.0,10.0,8.0,2000/2001,1.55,3.71,5.8,0.6101914925496877,0.2422660469262261,2.025,0,fav
558,Example3,13/03/01,Squad2,,1,13.0,11.0,8.0,3.0,2000/2001,5.54,3.71,1.66,0.16525565464280803,0.25304547915959463,0.8,0,out
559,Example3,13/03/01,Squad4,L,1,,,,,2000/2001,2.84,3.23,2.24,0.3164968860546168,0.2751320307894307,1.375,0,out
560,Example3,23/03/01,Squad6,L,1,11.0,19.0,4.0,6.0,2000/2001,1.63,4.03,4.87,0.5869877249475484,0.22751812966850654,1.975,0,fav
561,Example3,23/03/01,Squad8,,0,13.0,14.0,2.0,2.0,2000/2001,2.9,3.58,2.37,0.3294998713704325,0.2647575401292105,1.375,0,out
562,Example3,23/03/01,Squad1,,2,8.0,12.0,4.0,5.0,2000/2001,3.66,2.68,2.35,0.25076148997060577,0.3488753128972371,0.8500000000000001,0,out
563,Example3,23/03/01,Squad9,,1,11.0,10.0,5.0,7.0,2000/2001,3.35,2.78,2.36,0.27244755021515943,0.33240161411009167,0.8500000000000001,0,out
564,Example3,23/03/01,Squad7,L,0,,,,,2000/2001,2.75,3.43,2.21,0.3278563705208076,0.25771383351950766,1.2000000000000002,0,out
565,Example3,23/03/01,Squad5,W,3,18.0,12.0,10.0,4.0,2000/2001,1.98,3.35,4.0,0.4851815186803005,0.28133101964998497,1.425,0,fav
566,Example3,23/03/01,Squad3,,1,11.0,11.0,5.0,9.0,2000/2001,1.9,3.27,3.66,0.4872132783506075,0.2722406283502752,1.6,0,fav
567,Example3,02/04/01,Squad14,W,1,10.0,9.0,6.0,4.0,2000/2001,1.64,3.62,5.14,0.5780524432757398,0.25091979615428345,1.85,0,fav
568,Example3,02/04/01,Squad12,,0,,,,,2000/2001,3.22,2.99,2.21,0.2793739421232278,0.3026782335471087,1.0,0,out
569,Example3,02/04/01,Squad10,W,1,,,,,2000/2001,3.71,3.41,1.93,0.24435683162747257,0.2675749870531699,1.125,0,out
570,Example3,02/04/01,Squad9,L,0,,,,,2000/2001,3.9,3.21,1.88,0.22582661992121963,0.27950816859058436,0.8500000000000001,0,out
571,Example3,02/04/01,Squad11,W,1,11.0,24.0,4.0,3.0,2000/2001,2.3,3.34,3.09,0.4143490333556299,0.280889286103237,1.4500000000000002,0,fav
572,Example3,02/04/01,Squad13,L,1,10.0,12.0,4.0,5.0,2000/2001,3.23,3.39,2.16,0.28783960938439523,0.27347654867558063,1.175,0,out
573,Example3,02/04/01,Squad15,L,1,13.0,11.0,6.0,6.0,2000/2001,2.98,3.17,2.21,0.30186080737063714,0.282270133230654,1.15,0,out
574,Example3,12/04/01,Squad2,,2,8.0,9.0,4.0,4.0,2000/2001,2.38,3.43,2.99,0.4039686741460022,0.27681184652291874,1.4,0,fav
575,Example3,12/04/01,Squad4,W,3,11.0,5.0,5.0,2.0,2000/2001,1.23,6.26,11.9,0.7877184624886643,0.14319502032059503,2.75,0,fav
576,Example3,12/04/01,Squad6,,1,,,,,2000/2001,2.33,3.33,2.94,0.4047415459062934,0.2780581384226046,1.4500000000000002,0,fav
577,Example3,12/04/01,Squad1,L,0,8.0,20.0,1.0,6.0,2000/2001,4.56,4.02,1.69,0.20134158679773934,0.23033179460749215,1.05,0,out
578,Example3,12/04/01,Squad7,W,1,12.0,7.0,5.0,3.0,2000/2001,3.25,3.19,2.14,0.2793880411995362,0.2850459832051917,1.075,0,out
579,Example3,12/04/01,Squad5,,0,,,,,2000/2001,2.78,3.0,2.5,0.32879790451410484,0.3030249372155099,1.15,0,out
580,Example3,12/04/01,Squad3,W,2,17.0,8.0,7.0,3.0,2000/2001,1.94,3.24,4.17,0.4916529823335337,0.28802449253154444,1.425,0,fav
581,Example3,22/04/01,Squad14,L,0,4.0,18.0,1.0,8.0,2000/2001,7.82,4.4,1.38,0.10604074652974012,0.2029339394702144,0.8,0,out
582,Example3,22/04/01,Squad12,L,0,,,,,2000/2001,4.32,3.29,1.84,0.2076823432309687,0.2786563696082843,0.925,0,out
583,Example3,22/04/01,Squad10,L,1,11.0,7.0,4.0,5.0,2000/2001,2.43,2.97,3.08,0.3862635274020856,0.3127717240432376,1.275,0,fav
584,Example3,22/04/01,Squad8,,0,15.0,12.0,8.0,9.0,2000/2001,2.19,3.38,3.26,0.4353786664902837,0.2769467068385328,1.5,0,fav
585,Example3,22/04/01,Squad7,W,2,21.0,8.0,13.0,3.0,2000/2001,2.22,3.39,3.24,0.43111125098699293,0.27770892573223976,1.525,0,fav
586,Example3,22/04/01,Squad9,L,0,,,,,2000/2001,2.21,3.28,3.08,0.42331221718059986,0.2786495009769452,1.475,0,fav
587,Example3,22/04/01,Squad11,W,3,16.0,14.0,8.0,3.0,2000/2001,2.34,3.3,3.05,0.4068687230506178,0.2843273719389576,1.375,0,fav
588,Example3,02/05/01,Squad13,,1,,,,,2000/2001,5.09,3.59,1.64,0.17169479095222223,0.2518762298942745,0.925,0,out
589,Example3,02/05/01,Squad15,L,2,14.0,5.0,4.0,3.0,2000/2001,12.89,6.54,1.21,0.06272741993312198,0.13636633330924572,0.7250000000000001,0,out
590,Example3,02/05/01,Squad2,L,0,12.0,9.0,3.0,2.0,2000/2001,3.82,3.5,1.99,0.24619764535697128,0.2698265864434086,1.075,0,out
591,Example3,02/05/01,Squad4,L,1,,,,,2000/2001,3.32,3.27,2.08,0.27324895432812735,0.277751825616173,1.125,0,out
592,Example3,02/05/01,Squad1,W,1,12.0,7.0,8.0,4.0,2000/2001,1.4,4.39,8.59,0.6896362691162019,0.2098871920709211,2.225,0,fav
593,Example3,02/05/01,Squad5,L,1,11.0,8.0,3.0,4.0,2000/2001,3.49,3.21,2.15,0.26652785220099684,0.29112242730543664,1.05,0,out
594,Example3,02/05/01,Squad3,,2,,,,,2000/2001,2.34,3.37,2.74,0.39627070821131166,0.26850848620572937,1.6,0,fav
595,Example3,12/05/01,Squad14,W,3,11.0,23.0,5.0,4.0,2000/2001,3.12,3.15,2.23,0.2925827099540939,0.28959641627203686,1.125,0,out
596,Example3,12/05/01,Squad12,W,3,9.0,8.0,7.0,6.0,2000/2001,1.98,3.41,3.57,0.4761459384631384,0.2683664131369722,1.5,0,fav
597,Example3,12/05/01,Squad10,L,2,6.0,14.0,4.0,4.0,2000/2001,2.5,3.09,2.94,0.3780365592781586,0.3028567695115331,1.15,0,fav
598,Example3,12/05/01,Squad8,,2,,,,,2000/2001,4.68,3.44,1.74,0.19018091086273728,0.2655807589435685,0.925,0,out
599,Example3,12/05/01,Squad6,W,1,,,,,2000/2001,3.42,3.05,2.13,0.26403750511738006,0.2987033326779125,0.975,0,out
600,Example3,12/05/01,Squad5,,0,10.0,13.0,2.0,2.0,2000/2001,4.12,3.11,1.98,0.22157013708653828,0.2989930895445372,0.8500000000000001,0,out
601,Example3,12/05/01,Squad7,W,3,11.0,14.0,5.0,3.0,2000/2001,1.56,4.28,5.78,0.6217319977664711,0.2190589264487822,1.95,0,fav
602,Example3,22/05/01,Squad9,L,0,,,,,2000/2001,6.81,4.45,1.43,0.12697363028741993,0.20321034664247337,0.8,0,out
603,Example3,22/05/01,Squad11,,0,,,,,2000/2001,3.7,3.47,1.93,0.24639478469504753,0.2639551911697864,1.125,0,out
604,Example3,22/05/01,Squad13,L,1,6.0,12.0,3.0,2.0,2000/2001,4.28,3.44,1.8,0.2095006544880692,0.26535406574978215,0.875,0,out
605,Example3,22/05/01,Squad15,W,6,15.0,11.0,9.0,4.0,2000/2001,2.29,3.22,3.03,0.40946350095780015,0.2857196177513332,1.425,0,fav
606,Example3,22/05/01,Squad2,L,1,7.0,9.0,6.0,8.0,2000/2001,6.21,3.63,1.54,0.1367935232980697,0.2484306167409519,0.9,0,out
607,Example3,22/05/01,Squad1,W,2,,,,,2000/2001,3.89,3.06,1.97,0.22898597075767238,0.29707186128321267,0.8,0,out
608,Example3,22/05/01,Squad3,L,2,16.0,15.0,7.0,6.0,2000/2001,5.9,3.79,1.61,0.1538257086039567,0.24679514438480138,0.775,0,out
609,Example3,01/06/01,Squad14,W,4,,,,,2000/2001,2.47,3.25,2.67,0.3749250796496511,0.27983866740171603,1.3250000000000002,0,fav
610,Example3,01/06/01,Squad12,L,0,8.0,17.0,3.0,6.0,2000/2001,2.74,3.23,2.68,0.3488786317126319,0.2941676475891293,1.2000000000000002,0,out
611,Example3,01/06/01,Squad10,W,2,6.0,21.0,3.0,5.0,2000/2001,4.37,3.61,1.84,0.21386929838177804,0.2614303592459034,1.15,0,out
612,Example3,01/06/01,Squad8,W,4,,,,,2000/2001,5.24,3.19,1.75,0.16878933430090368,0.28895079509452093,0.7250000000000001,0,out
613,Example3,01/06/01,Squad6,,0,9.0,16.0,2.0,5.0,2000/2001,3.84,3.13,2.04,0.2387169358038054,0.2967330608699417,0.9,0,out
614,Example3,01/06/01,Squad4,,1,,,,,2000/2001,3.24,2.9,2.34,0.28272725064539106,0.3181829874961455,1.0,0,out
615,Example3,01/06/01,Squad3,L,1,,,,,2000/2001,2.31,3.2,3.12,0.40967943852629063,0.2912199855727149,1.3250000000000002,0,fav
616,Example3,11/06/01,Squad5,L,1,32.0,17.0,,,2000/2001,6.76,3.8,1.44,0.11874356412673395,0.230213958829622,0.8250000000000001,0,out
617,Example3,11/06/01,Squad7,L,0,10.0,16.0,6.0,6.0,2000/2001,3.86,3.32,1.94,0.23567370717879405,0.2769889989426339,0.95,0,out
618,Example3,11/06/01,Squad9,L,1,,,,,2000/2001,5.02,3.5,1.67,0.17467980015609752,0.2592234859495081,0.875,0,out
619,Example3,11/06/01,Squad11,W,1,,,,,2000/2001,2.67,3.19,2.67,0.35336937732202467,0.2932612453555208,1.25,0,none
620,Example3,11/06/01,Squad13,L,0,9.0,21.0,4.0,10.0,2000/2001,13.12,6.18,1.22,0.061224516676432014,0.14489698094852596,0.675,0,out
621,Example3,11/06/01,Squad15,W,2,,,,,2000/2001,2.0,3.25,3.3,0.4596503192781286,0.27243974369948915,1.6,0,fav
622,Example3,11/06/01,Squad1,L,1,18.0,16.0,4.0,9.0,2000/2001,3.8,3.47,1.91,0.2399324930691317,0.264474655662675,1.075,0,out
623,Example3,21/06/01,Squad14,L,0,,,,,2000/2001,3.05,2.73,2.38,0.2909733305484709,0.328318106520958,1.075,0,out
624,Example3,21/06/01,Squad12,L,1,11.0,11.0,1.0,3.0,2000/2001,2.48,3.41,2.89,0.38847380090470585,0.2796600287688031,1.4,0,fav
625,Example3,21/06/01,Squad10,L,2,13.0,15.0,4.0,9.0,2000/2001,3.4,3.06,2.24,0.27269159475066124,0.30481825697227943,1.025,0,out
626,Example3,21/06/01,Squad8,L,1,7.0,9.0,1.0,5.0,2000/2001,3.85,2.88,2.0,0.22697629542736605,0.31205521419771853,0.8500000000000001,0,out
627,Example3,21/06/01,Squad6,W,3,,,,,2000/2001,1.85,3.47,3.82,0.5065156716399803,0.25963208166730184,1.65,0,fav
628,Example3,21/06/01,Squad4,,2,10.0,19.0,3.0,5.0,2000/2001,12.64,5.61,1.26,0.06576143442292048,0.16312131017853185,0.525,0,out
629,Example3,21/06/01,Squad2,L,0,7.0,17.0,5.0,8.0,2000/2001,14.49,6.7,1.2,0.05568369197727989,0.13426108545786822,0.6000000000000001,0,out
